fecha,vc_a,vc_e,vc_d,razon_45,senal_45,pos_45,razon_64,senal_64,pos_64,razon_90,senal_90,pos_90,razon_105,senal_105,pos_105,razon_126,senal_126,pos_126,votos,posicion,acum_a,acum_voto,acum_45_e,acum_45_d,acum_64_e,acum_64_d,acum_90_e,acum_90_d,acum_105_e,acum_105_d,acum_126_e,acum_126_d,aviso,aviso_estado
2024-02-02,66552.73,59482.02,48788.87,0.042556,A,A,0.056172,A,A,0.063407,A,A,0.065729,A,A,0.068826,A,A,0,A,,,,,,,,,,,,,,
2024-02-05,66709.55,59278.97,48624.66,0.042989,A,A,0.056692,A,A,0.064893,A,A,0.067330,A,A,0.070633,A,A,0,A,,,,,,,,,,,,,,
2024-02-06,67088.61,58999.66,48472.70,0.046752,A,A,0.060707,A,A,0.069847,A,A,0.072407,A,A,0.076089,A,A,0,A,,,,,,,,,,,,,,
2024-02-07,67372.64,59079.05,48563.71,0.048967,A,A,0.063266,A,A,0.073276,A,A,0.075876,A,A,0.079947,A,A,0,A,,,,,,,,,,,,,,
2024-02-08,67519.79,59247.07,48673.19,0.048965,A,A,0.063661,A,A,0.074451,A,A,0.077126,A,A,0.081544,A,A,0,A,,,,,,,,,,,,,,
2024-02-09,68009.60,59218.38,48655.56,0.054025,A,A,0.069393,A,A,0.080959,A,A,0.083815,A,A,0.088574,A,A,0,A,,,,,,,,,,,,,,
2024-02-12,68750.76,59339.17,48802.21,0.062834,A,A,0.078975,A,A,0.091349,A,A,0.094424,A,A,0.099479,A,A,0,A,,,,,,,,,,,,,,
2024-02-13,69210.60,59448.60,48929.09,0.067164,A,A,0.084036,A,A,0.097083,A,A,0.100448,A,A,0.105859,A,A,0,A,,,,,,,,,,,,,,
2024-02-14,68461.34,59110.89,48581.28,0.053101,A,A,0.070551,A,A,0.083788,A,A,0.087380,A,A,0.093046,A,A,0,A,,,,,,,,,,,,,,
2024-02-15,68123.85,59036.30,48529.62,0.045768,A,A,0.063723,A,A,0.077096,A,A,0.081032,A,A,0.086839,A,A,0,A,,,,,,,,,,,,,,
2024-02-16,68796.43,59264.28,48762.39,0.053721,A,A,0.072528,A,A,0.086203,A,A,0.090622,A,A,0.096603,A,A,0,A,,,,,,,,,,,,,,
2024-02-19,69311.16,59053.85,48678.43,0.059133,A,A,0.078585,A,A,0.092725,A,A,0.097664,A,A,0.103713,A,A,0,A,,,,,,,,,,,,,,
2024-02-20,69301.01,59067.68,48693.86,0.056705,A,A,0.076304,A,A,0.091041,A,A,0.096314,A,A,0.102411,A,A,0,A,,,,,,,,,,,,,,
2024-02-21,69139.93,59181.24,48755.22,0.052168,A,A,0.071826,A,A,0.087226,A,A,0.092642,A,A,0.098697,A,A,0,A,,,,,,,,,,,,,,
2024-02-22,69350.65,59042.66,48673.29,0.053219,A,A,0.073101,A,A,0.089251,A,A,0.094782,A,A,0.100861,A,A,0,A,,,,,,,,,,,,,,
2024-02-23,70047.36,58868.54,48629.38,0.061239,A,A,0.081600,A,A,0.098815,A,A,0.104385,A,A,0.110623,A,A,0,A,,,,,,,,,,,,,,
2024-02-26,70665.46,58573.86,48499.88,0.067811,A,A,0.088700,A,A,0.107039,A,A,0.112568,A,A,0.119032,A,A,0,A,,,,,,,,,,,,,,
2024-02-27,70701.01,58524.83,48468.08,0.065752,A,A,0.086778,A,A,0.106138,A,A,0.111562,A,A,0.118206,A,A,0,A,,,,,,,,,,,,,,
2024-02-28,70849.05,58312.74,48336.01,0.065603,A,A,0.086562,A,A,0.107004,A,A,0.112347,A,A,0.119149,A,A,0,A,,,,,,,,,,,,,,
2024-02-29,70380.02,58222.61,48214.27,0.056666,A,A,0.076966,A,A,0.098128,A,A,0.103496,A,A,0.110343,A,A,0,A,,,,,,,,,,,,,,
2024-03-01,70116.40,58388.89,48308.55,0.050865,A,A,0.070634,A,A,0.092458,A,A,0.097915,A,A,0.104730,A,A,0,A,,,,,,,,,,,,,,
2024-03-04,70409.08,58659.30,48521.16,0.053376,A,A,0.072731,A,A,0.095323,A,A,0.101040,A,A,0.107923,A,A,0,A,,,,,,,,,,,,,,
2024-03-05,70641.07,58757.08,48579.38,0.054714,A,A,0.073872,A,A,0.097116,A,A,0.103105,A,A,0.110253,A,A,0,A,,,,,,,,,,,,,,
2024-03-06,70592.56,59178.18,48880.52,0.051771,A,A,0.070746,A,A,0.094517,A,A,0.100781,A,A,0.108171,A,A,0,A,,,,,,,,,,,,,,
2024-03-07,71283.74,59423.61,49134.71,0.059502,A,A,0.078602,A,A,0.103122,A,A,0.109865,A,A,0.117566,A,A,0,A,,,,,,,,,,,,,,
2024-03-08,71619.20,59728.69,49352.55,0.061676,A,A,0.081075,A,A,0.106200,A,A,0.113301,A,A,0.121316,A,A,0,A,,,,,,,,,,,,,,
2024-03-11,70546.59,59886.80,49311.19,0.043532,A,A,0.062649,A,A,0.087593,A,A,0.095070,A,A,0.103239,A,A,0,A,,,,,,,,,,,,,,
2024-03-12,70669.29,59855.28,49277.07,0.043275,A,A,0.062206,A,A,0.087348,A,A,0.095461,A,A,0.103903,A,A,0,A,,,,,,,,,,,,,,
2024-03-13,70922.52,59601.24,49115.34,0.045055,A,A,0.063817,A,A,0.089119,A,A,0.098008,A,A,0.106558,A,A,0,A,,,,,,,,,,,,,,
2024-03-14,70037.08,59370.52,48890.53,0.030469,A,A,0.048609,A,A,0.073687,A,A,0.083108,A,A,0.091583,A,A,0,A,,,,,,,,,,,,,,
2024-03-15,69583.71,59039.84,48629.53,0.022286,A,A,0.040086,A,A,0.065028,A,A,0.075032,A,A,0.083511,A,A,0,A,,,,,,,,,,,,,,
2024-03-18,69204.62,58935.72,48529.26,0.015328,A,A,0.032915,A,A,0.057656,A,A,0.068206,A,A,0.076680,A,A,0,A,,,,,,,,,,,,,,
2024-03-19,69495.45,58785.85,48451.50,0.018136,A,A,0.035760,A,A,0.060559,A,A,0.071692,A,A,0.080280,A,A,0,A,,,,,,,,,,,,,,
2024-03-20,70351.88,58852.28,48567.81,0.028945,A,A,0.046805,A,A,0.071947,A,A,0.083778,A,A,0.092482,A,A,0,A,,,,,,,,,,,,,,
2024-03-21,71565.82,58847.25,48691.01,0.044367,A,A,0.062726,A,A,0.088641,A,A,0.100977,A,A,0.110067,A,A,0,A,,,,,,,,,,,,,,
2024-03-22,71665.23,58894.00,48735.40,0.043381,A,A,0.062042,A,A,0.088404,A,A,0.100931,A,A,0.110305,A,A,0,A,,,,,,,,,,,,,,
2024-03-25,71925.27,59028.86,48866.16,0.044574,A,A,0.063807,A,A,0.090584,A,A,0.103237,A,A,0.112927,A,A,0,A,,,,,,,,,,,,,,
2024-03-26,71620.94,59011.36,48807.66,0.037597,A,A,0.057487,A,A,0.084180,A,A,0.096878,A,A,0.106818,A,A,0,A,,,,,,,,,,,,,,
2024-03-27,71904.05,58988.77,48810.78,0.039164,A,A,0.059991,A,A,0.086508,A,A,0.099437,A,A,0.109750,A,A,0,A,,,,,,,,,,,,,,
2024-03-28,72253.90,59216.43,49005.85,0.041707,A,A,0.063337,A,A,0.089833,A,A,0.102846,A,A,0.113694,A,A,0,A,,,,,,,,,,,,,,
2024-04-01,72438.01,59312.98,49089.03,0.041884,A,A,0.064242,A,A,0.090646,A,A,0.103742,A,A,0.115023,A,A,0,A,,,,,,,,,,,,,,
2024-04-02,72289.91,59096.57,48917.32,0.037450,A,A,0.060185,A,A,0.086423,A,A,0.099464,A,A,0.111249,A,A,0,A,,,,,,,,,,,,,,
2024-04-03,71921.46,58863.88,48708.59,0.030243,A,A,0.052927,A,A,0.078983,A,A,0.091847,A,A,0.104186,A,A,0,A,,,,,,,,,,,,,,
2024-04-04,71003.37,58848.09,48620.55,0.015518,A,A,0.037815,A,A,0.063482,A,A,0.076121,A,A,0.088780,A,A,0,A,,,,,,,,,,,,,,
2024-04-05,69794.08,58705.87,48422.32,-0.003004,A,A,0.018699,A,A,0.043894,A,A,0.056303,A,A,0.069096,A,A,0,A,,,,,,,,,,,,,,
2024-04-08,70073.43,58535.32,48332.33,-0.000131,A,A,0.021366,A,A,0.046507,A,A,0.059019,A,A,0.072193,A,A,0,A,,,,,,,,,,,,,,
2024-04-09,70058.51,58165.59,48110.41,-0.001404,A,A,0.019887,A,A,0.044737,A,A,0.057335,A,A,0.070759,A,A,0,A,,,,,,,,,,,,,,
2024-04-10,69960.61,58355.46,48252.49,-0.003706,A,A,0.017362,A,A,0.041755,A,A,0.054490,A,A,0.068095,A,A,0,A,,,,,,,,,,,,,,
2024-04-11,69992.36,57970.09,47944.24,-0.004080,A,A,0.016781,A,A,0.040727,A,A,0.053623,A,A,0.067458,A,A,0,A,,,,,,,,,,,,,,
2024-04-12,70253.32,57778.16,47826.38,-0.001230,A,A,0.019370,A,A,0.043047,A,A,0.056269,A,A,0.070423,A,A,0,A,,,,,,,,,,,,,,
2024-04-15,69975.88,57913.45,47878.89,-0.005792,A,A,0.014203,A,A,0.037393,A,A,0.050921,A,A,0.065243,A,A,0,A,,,,,,,,,,,,,,
2024-04-16,70107.58,57501.88,47559.50,-0.004347,A,A,0.014962,A,A,0.037863,A,A,0.051727,A,A,0.066313,A,A,0,A,,,,,,,,,,,,,,
2024-04-17,69766.04,56986.76,47141.05,-0.009371,A,A,0.008966,A,A,0.031426,A,A,0.045416,A,A,0.060258,A,A,0,A,,,,,,,,,,,,,,
2024-04-18,69251.36,57126.63,47191.93,-0.016924,A,A,0.000492,A,A,0.022516,A,A,0.036512,A,A,0.051659,A,A,0,A,,,,,,,,,,,,,,
2024-04-19,68805.84,56823.84,46939.21,-0.023459,fuera,A,-0.006918,A,A,0.014827,A,A,0.028778,A,A,0.044202,A,A,0,A,,,,,,,,,,,,,,
2024-04-22,68064.30,57009.00,46999.86,-0.033760,fuera,A,-0.018464,A,A,0.002926,A,A,0.016767,A,A,0.032227,A,A,0,A,,,,,,,,,,,,,,
2024-04-23,68211.05,57141.77,47120.90,-0.031341,fuera,A,-0.017283,A,A,0.004142,A,A,0.017962,A,A,0.033667,A,A,0,A,,,,,,,,,,,,,,
2024-04-24,68624.62,57207.72,47228.27,-0.025260,fuera,A,-0.012280,A,A,0.009296,A,A,0.023077,A,A,0.039040,A,A,0,A,,,,,,,,,,,,,,
2024-04-25,68749.99,57080.07,47145.98,-0.023359,fuera,fuera,-0.011367,A,A,0.010241,A,A,0.023858,A,A,0.039978,A,A,1,A,,,,,,,,,,,,,,
2024-04-26,68120.07,56888.80,46941.51,-0.031931,fuera,fuera,-0.021108,fuera,A,0.000197,A,A,0.013496,A,A,0.029547,A,A,1,A,,,,,,,,,,,,,,
2024-04-29,68627.32,57127.76,47174.71,-0.024285,fuera,fuera,-0.014546,fuera,A,0.006704,A,A,0.019952,A,A,0.036163,A,A,1,A,,,,,,,,,,,,,,
2024-04-30,68929.66,57331.02,47360.15,-0.019448,fuera,fuera,-0.010837,fuera,A,0.010146,A,A,0.023316,A,A,0.039678,A,A,1,A,,,,,,,,,,,,,,
2024-05-02,68974.52,57419.53,47410.44,-0.018275,fuera,fuera,-0.010823,fuera,A,0.009894,A,A,0.022849,A,A,0.039191,A,A,1,A,,,,,,,,,,,,,,
2024-05-03,69465.60,57635.88,47634.73,-0.010852,fuera,fuera,-0.004570,fuera,fuera,0.016210,A,A,0.028942,A,A,0.045306,A,A,2,E,,,,,,,,,,,,,,
2024-05-06,69143.56,57995.87,47866.67,-0.015052,fuera,fuera,-0.009759,fuera,fuera,0.010827,A,A,0.023025,A,A,0.039265,A,A,2,E,,,,,,,,,,,,,,
2024-05-07,69016.67,58172.81,47965.11,-0.016518,fuera,fuera,-0.012086,fuera,fuera,0.008291,A,A,0.019996,A,A,0.036245,A,A,2,E,,,,,,,,,,,,,,
2024-05-08,69410.88,58352.38,48131.14,-0.010587,fuera,fuera,-0.006959,fuera,fuera,0.013335,A,A,0.024672,A,A,0.041018,A,A,2,E,,,,,,,,,,,,,,
2024-05-09,69458.02,58329.31,48108.97,-0.009544,fuera,fuera,-0.006748,fuera,fuera,0.013218,A,A,0.024241,A,A,0.040612,A,A,2,E,,,,,,,,,,,,,,
2024-05-10,69404.88,58268.33,48073.63,-0.009929,fuera,fuera,-0.007926,fuera,fuera,0.011595,A,A,0.022323,A,A,0.038770,A,A,2,E,,,,,,,,,,,,,,
2024-05-13,68825.90,58074.97,47878.72,-0.017423,fuera,fuera,-0.016381,fuera,fuera,0.002367,A,A,0.012844,A,A,0.029160,A,A,2,E,,,,,,,,,,,,,,
2024-05-14,68935.98,57974.07,47848.14,-0.015013,fuera,fuera,-0.014849,fuera,fuera,0.003104,A,A,0.013507,A,A,0.029932,A,A,2,E,,,,,,,,,,,,,,
2024-05-15,68870.34,58023.54,47884.22,-0.015427,fuera,fuera,-0.015712,fuera,fuera,0.001364,A,A,0.011633,A,A,0.028133,A,A,2,E,,,,,,,,,,,,,,
2024-05-16,68920.89,58469.84,48206.49,-0.014157,fuera,fuera,-0.015091,fuera,fuera,0.001404,A,A,0.011533,A,A,0.028082,A,A,2,E,,,,,,,,,,,,,,
2024-05-17,68481.96,58451.50,48165.11,-0.019675,fuera,fuera,-0.021441,fuera,fuera,-0.005499,A,A,0.004364,A,A,0.020730,A,A,2,E,,,,,,,,,,,,,,
2024-05-20,68315.69,58401.22,48114.07,-0.021519,fuera,fuera,-0.023712,fuera,fuera,-0.008368,A,A,0.001223,A,A,0.017394,A,A,2,E,,,,,,,,,,,,,,
2024-05-22,67614.09,58430.86,48073.57,-0.030960,fuera,fuera,-0.033373,fuera,fuera,-0.018956,A,A,-0.009711,A,A,0.006223,A,A,2,E,,,,,,,,,,,,,,
2024-05-23,68426.43,58343.86,48068.65,-0.019075,fuera,fuera,-0.021568,fuera,fuera,-0.007715,A,A,0.001415,A,A,0.017502,A,A,2,E,,,,,,,,,,,,,,
2024-05-24,68398.38,58137.64,47938.35,-0.019134,fuera,fuera,-0.021807,fuera,fuera,-0.008648,A,A,0.000314,A,A,0.016237,A,A,2,E,,,,,,,,,,,,,,
2024-05-27,68180.54,58169.48,47959.92,-0.021581,fuera,fuera,-0.024667,fuera,fuera,-0.012286,A,A,-0.003428,A,A,0.012186,A,A,2,E,,,,,,,,,,,,,,
2024-05-28,68115.05,58156.18,47944.33,-0.021444,fuera,fuera,-0.025183,fuera,fuera,-0.013778,A,A,-0.004809,A,A,0.010398,A,A,2,E,,,,,,,,,,,,,,
2024-05-29,67805.02,57883.16,47724.48,-0.024696,fuera,fuera,-0.028999,fuera,fuera,-0.018794,A,A,-0.009745,A,A,0.005029,A,A,2,E,,,,,,,,,,,,,,
2024-05-30,67656.49,57617.10,47500.98,-0.025503,fuera,fuera,-0.030466,fuera,fuera,-0.021479,fuera,A,-0.012271,A,A,0.002052,A,A,2,E,,,,,,,,,,,,,,
2024-05-31,68193.04,57685.57,47594.41,-0.016696,fuera,fuera,-0.022195,fuera,fuera,-0.014385,fuera,A,-0.004940,A,A,0.009162,A,A,2,E,,,,,,,,,,,,,,
2024-06-03,68330.77,57795.43,47690.58,-0.013580,fuera,fuera,-0.019770,fuera,fuera,-0.013029,fuera,A,-0.003498,A,A,0.010346,A,A,2,E,,,,,,,,,,,,,,
2024-06-04,67818.79,58088.62,47843.28,-0.019576,fuera,fuera,-0.026614,fuera,fuera,-0.020908,fuera,A,-0.011493,A,A,0.002007,A,A,2,E,,,,,,,,,,,,,,
2024-06-05,67604.50,58355.74,48004.43,-0.021154,fuera,fuera,-0.029079,fuera,fuera,-0.024406,fuera,fuera,-0.015164,A,A,-0.001908,A,A,3,E,,,,,,,,,,,,,,
2024-06-06,68118.71,58527.29,48191.75,-0.012383,fuera,fuera,-0.021139,fuera,fuera,-0.017424,fuera,fuera,-0.008237,A,A,0.004846,A,A,3,E,,,,,,,,,,,,,,
2024-06-07,68484.48,58613.28,48299.53,-0.005980,fuera,fuera,-0.015417,fuera,fuera,-0.012528,fuera,fuera,-0.003445,A,A,0.009408,A,A,3,E,,,,,,,,,,,,,,
2024-06-10,68423.04,58415.58,48108.96,-0.006044,fuera,fuera,-0.015668,fuera,fuera,-0.013775,fuera,fuera,-0.004782,A,A,0.007702,A,A,3,E,,,,,,,,,,,,,,
2024-06-11,68618.88,58428.81,48125.63,-0.002821,fuera,fuera,-0.012185,fuera,fuera,-0.011379,fuera,fuera,-0.002368,A,A,0.009747,A,A,3,E,,,,,,,,,,,,,,
2024-06-12,68558.62,58443.04,48132.82,-0.003209,fuera,fuera,-0.012611,fuera,fuera,-0.012564,fuera,fuera,-0.003727,A,A,0.008103,A,A,3,E,,,,,,,,,,,,,,
2024-06-13,68404.18,58647.83,48272.98,-0.004923,fuera,fuera,-0.014332,fuera,fuera,-0.015056,fuera,fuera,-0.006437,A,A,0.005104,A,A,3,E,,,,,,,,,,,,,,
2024-06-14,68552.24,58650.07,48292.95,-0.002315,fuera,fuera,-0.011671,fuera,fuera,-0.013155,fuera,fuera,-0.004761,A,A,0.006564,A,A,3,E,,,,,,,,,,,,,,
2024-06-17,68910.49,58670.87,48350.78,0.003250,fuera,fuera,-0.006254,fuera,fuera,-0.008242,fuera,fuera,-0.000079,A,A,0.011124,A,A,3,E,,,,,,,,,,,,,,
2024-06-18,69534.27,58371.83,48187.74,0.012567,fuera,fuera,0.002752,fuera,fuera,0.000413,fuera,fuera,0.008298,A,A,0.019537,A,A,3,E,,,,,,,,,,,,,,
2024-06-19,69666.89,58366.89,48219.20,0.014600,fuera,fuera,0.004560,fuera,fuera,0.002056,fuera,fuera,0.009496,A,A,0.020725,A,A,3,E,,,,,,,,,,,,,,
2024-06-21,69195.72,57995.12,47931.93,0.008036,fuera,fuera,-0.002167,fuera,fuera,-0.004792,fuera,fuera,0.001985,A,A,0.013080,A,A,3,E,,,,,,,,,,,,,,
2024-06-24,69469.97,57960.88,47923.55,0.012128,fuera,fuera,0.001987,fuera,fuera,-0.000889,fuera,fuera,0.005196,A,A,0.016319,A,A,3,E,,,,,,,,,,,,,,
2024-06-25,69839.84,57891.70,47931.30,0.017323,fuera,fuera,0.007714,fuera,fuera,0.004209,fuera,fuera,0.009781,A,A,0.020972,A,A,3,E,,,,,,,,,,,,,,
2024-06-26,69785.43,57905.63,47950.58,0.016208,fuera,fuera,0.007356,fuera,fuera,0.003161,fuera,fuera,0.008294,A,A,0.019514,A,A,3,E,,,,,,,,,,,,,,
2024-06-27,69962.25,57618.45,47758.49,0.018157,fuera,fuera,0.010356,fuera,fuera,0.005515,fuera,fuera,0.010161,A,A,0.021515,A,A,3,E,,,,,,,,,,,,,,
2024-06-28,70253.64,57638.06,47809.73,0.021723,A,fuera,0.014877,fuera,fuera,0.009551,fuera,fuera,0.013684,A,A,0.025129,A,A,3,E,,,,,,,,,,,,,,
2024-07-01,69763.77,57568.84,47708.33,0.014225,A,fuera,0.008287,fuera,fuera,0.002438,fuera,fuera,0.006106,A,A,0.017427,A,A,3,E,,,,,,,,,,,,,,
2024-07-02,69513.05,57326.96,47515.74,0.010331,A,fuera,0.005286,fuera,fuera,-0.001224,fuera,fuera,0.002025,A,A,0.013189,A,A,3,E,,,,,,,,,,,,,,
2024-07-03,69709.11,57321.31,47528.82,0.012661,A,fuera,0.008743,fuera,fuera,0.001535,fuera,fuera,0.004330,A,A,0.015404,A,A,3,E,,,,,,,,,,,,,,
2024-07-04,69845.35,57487.36,47713.51,0.014242,A,A,0.011274,fuera,fuera,0.003525,fuera,fuera,0.005838,A,A,0.016697,A,A,2,E,,,,,,,,,,,,,,
2024-07-05,69869.73,57476.61,47730.97,0.014288,A,A,0.012097,fuera,fuera,0.004003,fuera,fuera,0.005753,A,A,0.016316,A,A,2,E,,,,,,,,,,,,,,
2024-07-08,69831.63,57708.47,47903.43,0.013455,A,A,0.011813,fuera,fuera,0.003595,fuera,fuera,0.004827,A,A,0.015081,A,A,2,E,,,,,,,,,,,,,,
2024-07-09,70192.82,57885.61,48046.85,0.018458,A,A,0.016955,fuera,fuera,0.008891,fuera,fuera,0.009634,A,A,0.019676,A,A,2,E,,,,,,,,,,,,,,
2024-07-10,69864.06,57910.84,48033.04,0.013452,A,A,0.012240,fuera,fuera,0.004249,fuera,fuera,0.004583,A,A,0.014356,A,A,2,E,,,,,,,,,,,,,,
2024-07-11,69459.57,57940.64,48023.66,0.007441,A,A,0.006516,fuera,fuera,-0.001461,fuera,fuera,-0.001432,A,A,0.008021,A,A,2,E,,,,,,,,,,,,,,
2024-07-12,69335.87,58382.67,48322.67,0.005671,A,A,0.004865,fuera,fuera,-0.003068,fuera,fuera,-0.003290,A,A,0.005730,A,A,2,E,,,,,,,,,,,,,,
2024-07-15,69634.94,58527.46,48453.35,0.009951,A,A,0.009281,fuera,fuera,0.001393,fuera,fuera,0.000951,A,A,0.009531,A,A,2,E,,,,,,,,,,,,,,
2024-07-17,69924.62,58517.71,48464.01,0.013983,A,A,0.013555,fuera,fuera,0.005666,fuera,fuera,0.004914,A,A,0.013169,A,A,2,E,,,,,,,,,,,,,,
2024-07-18,70362.78,58784.15,48668.86,0.019831,A,A,0.019817,fuera,fuera,0.012117,fuera,fuera,0.010901,A,A,0.018908,A,A,2,E,,,,,,,,,,,,,,
2024-07-19,70960.85,58909.46,48761.22,0.027829,A,A,0.028287,A,fuera,0.020827,A,fuera,0.019192,A,A,0.026829,A,A,2,E,,,,,,,,,,,,,,
2024-07-22,70746.76,58855.47,48681.76,0.024110,A,A,0.024957,A,fuera,0.017714,A,fuera,0.015917,A,A,0.022993,A,A,2,E,,,,,,,,,,,,,,
2024-07-23,71292.04,58911.75,48775.13,0.031217,A,A,0.032380,A,fuera,0.025456,A,fuera,0.023469,A,A,0.030046,A,A,2,E,,,,,,,,,,,,,,
2024-07-24,70926.95,58980.29,48776.26,0.025130,A,A,0.026600,A,fuera,0.020204,A,fuera,0.017979,A,A,0.023956,A,A,2,E,,,,,,,,,,,,,,
2024-07-25,70303.08,59062.08,48738.07,0.015465,A,A,0.017055,A,A,0.011188,A,A,0.008893,A,A,0.014255,A,A,0,A,,,,,,,,,,,,,,
2024-07-26,70025.73,59222.51,48784.50,0.010676,A,A,0.012627,A,A,0.007127,A,A,0.004916,A,A,0.009642,A,A,0,A,,,,,,,,,,,,,,
2024-07-29,70739.07,59422.82,49005.73,0.020215,A,A,0.022454,A,A,0.017137,A,A,0.015143,A,A,0.019260,A,A,0,A,,,,,,,,,,,,,,
2024-07-30,71016.91,59482.98,49071.05,0.023363,A,A,0.025945,A,A,0.020884,A,A,0.019086,A,A,0.022600,A,A,0,A,,,,,,,,,,,,,,
2024-07-31,71071.11,59608.37,49148.33,0.023197,A,A,0.026044,A,A,0.021546,A,A,0.019833,A,A,0.022797,A,A,0,A,,,,,,,,,,,,,,
2024-08-01,71034.41,59817.02,49311.69,0.021715,A,A,0.024958,A,A,0.021105,A,A,0.019215,A,A,0.021697,A,A,0,A,,,,,,,,,,,,,,
2024-08-02,70149.97,60251.81,49513.22,0.008238,A,A,0.011918,A,A,0.008636,A,A,0.006520,A,A,0.008490,A,A,0,A,,,,,,,,,,,,,,
2024-08-05,69934.01,61143.30,50058.29,0.004403,A,A,0.008585,A,A,0.005850,A,A,0.003487,A,A,0.004997,A,A,0,A,,,,,,,,,,,,,,
2024-08-06,68984.24,61492.40,50137.69,-0.009488,A,A,-0.005005,A,A,-0.007392,A,A,-0.009917,A,A,-0.008909,A,A,0,A,,,,,,,,,,,,,,
2024-08-07,68722.99,61172.19,49909.93,-0.013362,A,A,-0.008679,A,A,-0.010648,A,A,-0.013415,A,A,-0.012846,A,A,0,A,,,,,,,,,,,,,,
2024-08-08,68662.96,61058.09,49844.85,-0.014489,A,A,-0.009466,A,A,-0.010944,A,A,-0.013923,A,A,-0.013853,A,A,0,A,,,,,,,,,,,,,,
2024-08-09,68941.44,61076.97,49877.60,-0.010914,A,A,-0.005343,A,A,-0.006376,A,A,-0.009561,A,A,-0.010014,A,A,0,A,,,,,,,,,,,,,,
2024-08-12,69120.74,61203.70,50005.24,-0.008659,A,A,-0.002681,A,A,-0.003286,A,A,-0.006792,A,A,-0.007565,A,A,0,A,,,,,,,,,,,,,,
2024-08-13,69192.98,61327.73,50115.64,-0.007847,A,A,-0.001591,A,A,-0.001808,A,A,-0.005553,A,A,-0.006578,A,A,0,A,,,,,,,,,,,,,,
2024-08-14,69917.46,61775.31,50523.83,0.002065,A,A,0.008615,A,A,0.008819,A,A,0.004998,A,A,0.003743,A,A,0,A,,,,,,,,,,,,,,
2024-08-16,70435.15,62013.10,50729.37,0.008901,A,A,0.015740,A,A,0.016184,A,A,0.012384,A,A,0.010947,A,A,0,A,,,,,,,,,,,,,,
2024-08-19,70943.38,61973.64,50776.30,0.015410,A,A,0.022591,A,A,0.023374,A,A,0.019499,A,A,0.017915,A,A,0,A,,,,,,,,,,,,,,
2024-08-20,71177.32,62150.09,50923.36,0.017860,A,A,0.025442,A,A,0.026564,A,A,0.022585,A,A,0.020995,A,A,0,A,,,,,,,,,,,,,,
2024-08-21,70702.94,62512.12,51114.17,0.010386,A,A,0.018099,A,A,0.019601,A,A,0.015602,A,A,0.014029,A,A,0,A,,,,,,,,,,,,,,
2024-08-22,70668.38,62728.71,51256.94,0.009328,A,A,0.017063,A,A,0.018992,A,A,0.015062,A,A,0.013376,A,A,0,A,,,,,,,,,,,,,,
2024-08-23,70295.11,62636.89,51130.87,0.003755,A,A,0.011081,A,A,0.013603,A,A,0.009876,A,A,0.007891,A,A,0,A,,,,,,,,,,,,,,
2024-08-26,70489.39,62937.56,51366.34,0.006266,A,A,0.013406,A,A,0.016321,A,A,0.012830,A,A,0.010545,A,A,0,A,,,,,,,,,,,,,,
2024-08-27,70150.58,62938.33,51341.29,0.001126,A,A,0.008138,A,A,0.011429,A,A,0.008206,A,A,0.005676,A,A,0,A,,,,,,,,,,,,,,
2024-08-28,70022.78,62913.88,51309.50,-0.000873,A,A,0.005885,A,A,0.009545,A,A,0.006590,A,A,0.003918,A,A,0,A,,,,,,,,,,,,,,
2024-08-29,70080.44,62910.15,51305.47,-0.000126,A,A,0.006269,A,A,0.010242,A,A,0.007670,A,A,0.004815,A,A,0,A,,,,,,,,,,,,,,
2024-08-30,70455.81,62849.55,51279.75,0.005016,A,A,0.011058,A,A,0.015385,A,A,0.013317,A,A,0.010243,A,A,0,A,,,,,,,,,,,,,,
2024-09-02,70515.18,62893.42,51315.54,0.005686,A,A,0.011262,A,A,0.015842,A,A,0.014438,A,A,0.011078,A,A,0,A,,,,,,,,,,,,,,
2024-09-03,70478.96,62851.28,51289.38,0.005098,A,A,0.010225,A,A,0.014951,A,A,0.014169,A,A,0.010517,A,A,0,A,,,,,,,,,,,,,,
2024-09-04,70447.20,63131.57,51459.54,0.004428,A,A,0.009291,A,A,0.014198,A,A,0.013916,A,A,0.010058,A,A,0,A,,,,,,,,,,,,,,
2024-09-05,71146.39,63770.16,51944.44,0.013872,A,A,0.018550,A,A,0.023872,A,A,0.023960,A,A,0.020024,A,A,0,A,,,,,,,,,,,,,,
2024-09-06,71299.65,63971.79,52094.39,0.015544,A,A,0.019901,A,A,0.025556,A,A,0.025954,A,A,0.022139,A,A,0,A,,,,,,,,,,,,,,
2024-09-09,70830.21,64398.01,52290.27,0.008544,A,A,0.012572,A,A,0.018445,A,A,0.019093,A,A,0.015461,A,A,0,A,,,,,,,,,,,,,,
2024-09-10,71159.49,64648.71,52492.72,0.012819,A,A,0.016672,A,A,0.022815,A,A,0.023676,A,A,0.020235,A,A,0,A,,,,,,,,,,,,,,
2024-09-11,71302.24,65239.38,52910.27,0.014379,A,A,0.018057,A,A,0.024486,A,A,0.025541,A,A,0.022194,A,A,0,A,,,,,,,,,,,,,,
2024-09-12,71262.40,65433.39,53036.95,0.013469,A,A,0.016889,A,A,0.023620,A,A,0.024790,A,A,0.021554,A,A,0,A,,,,,,,,,,,,,,
