cik,trans_date,trans_code,acquired_disposed,shares,price_per_share,value
200406,2022-10-24,S,D,745.0,171.36,-127663.20000000001
200406,2022-10-24,S,D,725.0,171.36,-124236.00000000001
200406,2022-10-24,S,D,698.0,170.76,-119190.48
200406,2022-10-24,S,D,372.0,170.76,-63522.719999999994
200406,2022-10-24,S,D,380.0,171.36,-65116.8
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,170.76,-68304.0
200406,2022-10-24,S,D,400.0,170.76,-68304.0
200406,2022-10-24,S,D,400.0,170.76,-68304.0
200406,2022-10-24,S,D,419.0,170.76,-71548.44
200406,2022-10-24,S,D,443.0,171.36,-75912.48000000001
200406,2022-10-24,S,D,470.0,171.36,-80539.20000000001
200406,2022-10-24,S,D,478.0,171.36,-81910.08
200406,2022-10-24,S,D,498.0,171.36,-85337.28000000001
200406,2022-10-24,S,D,500.0,171.36,-85680.0
200406,2022-10-24,S,D,500.0,171.36,-85680.0
200406,2022-10-24,S,D,500.0,171.36,-85680.0
200406,2022-10-24,S,D,500.0,171.36,-85680.0
200406,2022-10-24,S,D,500.0,170.76,-85380.0
200406,2022-10-24,S,D,525.0,170.76,-89649.0
200406,2022-10-24,S,D,527.0,171.36,-90306.72
200406,2022-10-24,S,D,386.0,171.36,-66144.96
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,400.0,171.36,-68544.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,261.0,170.76,-44568.36
200406,2022-10-24,S,D,295.0,171.36,-50551.200000000004
200406,2022-10-24,S,D,300.0,172.0,-51600.0
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,171.36,-51408.00000000001
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,300.0,170.76,-51228.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,105.0,170.76,-17929.8
200406,2022-10-24,S,D,162.0,170.76,-27663.12
200406,2022-10-24,S,D,196.0,171.36,-33586.560000000005
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,171.36,-34272.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,200.0,170.76,-34152.0
200406,2022-10-24,S,D,100.0,172.0,-17200.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,98.0,171.36,-16793.280000000002
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,100.0,170.76,-17076.0
200406,2022-10-24,S,D,26.0,171.36,-4455.360000000001
200406,2022-10-24,S,D,91.0,170.76,-15539.16
200406,2022-10-24,S,D,100.0,171.36,-17136.0
200406,2022-10-24,S,D,1187.0,171.55,-203629.85
200406,2022-10-24,S,D,13813.0,171.55,-2369620.1500000004
1652044,2022-10-25,S,D,280.0,103.23,-28904.4
200406,2022-10-19,S,D,1300.0,164.5,-213850.0
200406,2022-10-19,S,D,1354.0,164.5,-222733.0
200406,2022-10-19,S,D,1400.0,164.5,-230300.0
200406,2022-10-19,S,D,1400.0,164.5,-230300.0
200406,2022-10-19,S,D,1401.0,164.5,-230464.5
200406,2022-10-19,S,D,1415.0,164.5,-232767.5
200406,2022-10-19,S,D,2231.0,164.5,-366999.5
200406,2022-10-19,S,D,1633.0,164.5,-268628.5
200406,2022-10-19,S,D,1668.0,164.5,-274386.0
200406,2022-10-19,S,D,1878.0,164.5,-308931.0
200406,2022-10-19,S,D,1887.0,164.5,-310411.5
200406,2022-10-19,S,D,1891.0,164.5,-311069.5
200406,2022-10-19,S,D,1926.0,164.5,-316827.0
200406,2022-10-19,S,D,1480.0,164.5,-243460.0
200406,2022-10-19,S,D,1004.0,164.5,-165158.0
200406,2022-10-19,S,D,1016.0,164.5,-167132.0
200406,2022-10-19,S,D,1026.0,164.5,-168777.0
200406,2022-10-19,S,D,1063.0,164.5,-174863.5
200406,2022-10-19,S,D,1100.0,164.5,-180950.0
200406,2022-10-19,S,D,1125.0,164.5,-185062.5
200406,2022-10-19,S,D,1131.0,164.5,-186049.5
200406,2022-10-19,S,D,1157.0,164.5,-190326.5
200406,2022-10-19,S,D,1200.0,164.5,-197400.0
200406,2022-10-19,S,D,1200.0,164.5,-197400.0
200406,2022-10-19,S,D,1202.0,164.5,-197729.0
200406,2022-10-19,S,D,1275.0,164.5,-209737.5
200406,2022-10-19,S,D,1300.0,164.5,-213850.0
200406,2022-10-19,S,D,1300.0,164.5,-213850.0
200406,2022-10-19,S,D,800.0,164.5,-131600.0
200406,2022-10-19,S,D,800.0,164.5,-131600.0
200406,2022-10-19,S,D,800.0,164.5,-131600.0
200406,2022-10-19,S,D,800.0,164.5,-131600.0
200406,2022-10-19,S,D,800.0,164.5,-131600.0
200406,2022-10-19,S,D,803.0,164.5,-132093.5
200406,2022-10-19,S,D,813.0,164.5,-133738.5
200406,2022-10-19,S,D,846.0,164.5,-139167.0
200406,2022-10-19,S,D,890.0,164.5,-146405.0
200406,2022-10-19,S,D,900.0,164.5,-148050.0
200406,2022-10-19,S,D,905.0,164.5,-148872.5
200406,2022-10-19,S,D,913.0,164.5,-150188.5
200406,2022-10-19,S,D,922.0,164.5,-151669.0
200406,2022-10-19,S,D,926.0,164.5,-152327.0
200406,2022-10-19,S,D,929.0,164.5,-152820.5
200406,2022-10-19,S,D,1000.0,164.5,-164500.0
200406,2022-10-19,S,D,700.0,164.5,-115150.0
200406,2022-10-19,S,D,793.0,164.5,-130448.5
200406,2022-10-19,S,D,600.0,164.5,-98700.0
200406,2022-10-19,S,D,600.0,164.5,-98700.0
200406,2022-10-19,S,D,590.0,164.5,-97055.0
200406,2022-10-19,S,D,550.0,164.5,-90475.0
200406,2022-10-19,S,D,500.0,164.5,-82250.0
200406,2022-10-19,S,D,500.0,164.5,-82250.0
200406,2022-10-19,S,D,484.0,164.5,-79618.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,400.0,164.5,-65800.0
200406,2022-10-19,S,D,390.0,164.5,-64155.0
200406,2022-10-19,S,D,390.0,164.5,-64155.0
200406,2022-10-19,S,D,387.0,164.5,-63661.5
200406,2022-10-19,S,D,344.0,164.5,-56588.0
200406,2022-10-19,S,D,300.0,164.5,-49350.0
200406,2022-10-19,S,D,300.0,164.5,-49350.0
200406,2022-10-19,S,D,300.0,164.5,-49350.0
200406,2022-10-19,S,D,300.0,164.5,-49350.0
200406,2022-10-19,S,D,300.0,164.5,-49350.0
200406,2022-10-19,S,D,261.0,164.5,-42934.5
200406,2022-10-19,S,D,224.0,164.5,-36848.0
200406,2022-10-19,S,D,206.0,164.5,-33887.0
200406,2022-10-19,S,D,790.0,164.5,-129955.0
200406,2022-10-19,S,D,794.0,164.5,-130613.0
200406,2022-10-19,S,D,700.0,164.5,-115150.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,90.0,164.5,-14805.0
200406,2022-10-19,S,D,89.0,164.5,-14640.5
200406,2022-10-19,S,D,64.0,164.5,-10528.0
200406,2022-10-19,S,D,35.0,164.5,-5757.5
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,200.0,164.5,-32900.0
200406,2022-10-19,S,D,190.0,164.5,-31255.0
200406,2022-10-19,S,D,190.0,164.5,-31255.0
200406,2022-10-19,S,D,128.0,164.5,-21056.0
200406,2022-10-19,S,D,127.0,164.5,-20891.5
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
200406,2022-10-19,S,D,100.0,164.5,-16450.0
1018724,2022-10-17,S,D,252.0,112.8,-28425.6
1018724,2022-10-17,S,D,201.0,111.7,-22451.7
1018724,2022-10-17,S,D,51.0,110.79,-5650.29
1018724,2022-10-17,S,D,16.0,113.54,-1816.64
1018724,2022-10-18,S,D,88.0,115.33,-10149.039999999999
1018724,2022-10-18,S,D,253.0,116.46,-29464.379999999997
1018724,2022-10-18,S,D,115.0,117.34,-13494.1
1018724,2022-10-18,S,D,30.0,118.22,-3546.6
1018724,2022-10-18,S,D,14.0,119.28,-1669.92
320193,2022-10-17,S,D,8053.0,142.45,-1147149.8499999999
1045810,2022-10-13,S,D,87500.0,119.65,-10469375.0
1045810,2022-10-11,S,D,53269.0,115.8,-6168550.2
1045810,2022-10-11,S,D,31731.0,117.66,-3733469.46
1652044,2022-10-05,S,D,76678.0,100.8,-7729142.399999999
1652044,2022-10-04,S,D,855.0,101.04,-86389.20000000001
320193,2022-10-03,S,D,42393.0,141.09,-5981228.37
320193,2022-10-03,S,D,66880.0,142.17,-9508329.6
320193,2022-10-03,S,D,67026.0,142.83,-9573323.58
320193,2022-10-03,S,D,13250.0,142.93,-1893822.5
320193,2022-10-03,S,D,65350.0,142.45,-9309107.5
320193,2022-10-03,S,D,56271.0,141.19,-7944902.49
320193,2022-10-03,S,D,27669.0,140.34,-3883067.46
320193,2022-10-03,S,D,13199.0,139.15,-1836640.85
320193,2022-10-03,S,D,5400.0,138.44,-747576.0
1652044,2022-10-03,S,D,3813.0,99.54,-379546.02
1652044,2022-10-03,S,D,6158.0,98.72,-607917.76
1652044,2022-10-03,S,D,12237.0,97.33,-1191027.21
1652044,2022-09-28,S,D,34809.0,100.0,-3480900.0
1018724,2022-09-29,S,D,197.0,115.28,-22710.16
1018724,2022-09-29,S,D,323.0,114.21,-36889.829999999994
1018724,2022-09-30,S,D,129.0,114.62,-14785.980000000001
1018724,2022-09-30,S,D,22.0,116.65,-2566.3
1018724,2022-09-30,S,D,177.0,115.92,-20517.84
1018724,2022-09-30,S,D,172.0,113.93,-19595.960000000003
1045810,2023-03-30,S,D,5000.0,274.55,-1372750.0
1652044,2023-03-29,S,D,29006.0,101.84,-2953971.04
104169,2023-03-29,S,D,1640457.0,144.06,-236324235.42000002
104169,2023-03-29,S,D,267874.0,144.7,-38761367.8
104169,2023-03-30,S,D,1458353.0,145.49,-212175777.97
104169,2023-03-30,S,D,45686.0,146.25,-6681577.5
104169,2023-03-30,S,D,45686.0,146.25,-6681577.5
104169,2023-03-29,S,D,1640457.0,144.06,-236324235.42000002
104169,2023-03-29,S,D,267874.0,144.7,-38761367.8
104169,2023-03-30,S,D,1458353.0,145.49,-212175777.97
104169,2023-03-29,S,D,1640457.0,144.06,-236324235.42000002
104169,2023-03-30,S,D,1458353.0,145.49,-212175777.97
104169,2023-03-30,S,D,45686.0,146.25,-6681577.5
104169,2023-03-29,S,D,267874.0,144.7,-38761367.8
104169,2023-03-27,S,D,258591.0,143.48,-37102636.68
104169,2023-03-27,S,D,1204873.0,144.28,-173839076.44
104169,2023-03-27,S,D,42763.0,144.88,-6195503.4399999995
104169,2023-03-28,S,D,1259851.0,143.71,-181053187.21
104169,2023-03-28,S,D,341149.0,144.23,-49203920.269999996
104169,2023-03-27,S,D,258591.0,143.48,-37102636.68
104169,2023-03-27,S,D,1204873.0,144.28,-173839076.44
104169,2023-03-27,S,D,42763.0,144.88,-6195503.4399999995
104169,2023-03-28,S,D,1259851.0,143.71,-181053187.21
104169,2023-03-28,S,D,341149.0,144.23,-49203920.269999996
104169,2023-03-27,S,D,258591.0,143.48,-37102636.68
104169,2023-03-27,S,D,1204873.0,144.28,-173839076.44
104169,2023-03-27,S,D,42763.0,144.88,-6195503.4399999995
104169,2023-03-28,S,D,1259851.0,143.71,-181053187.21
104169,2023-03-28,S,D,341149.0,144.23,-49203920.269999996
320193,2023-03-22,S,D,187730.0,159.76,-29991744.799999997
104169,2023-03-24,S,D,1053751.0,142.06,-149695867.06
104169,2023-03-24,S,D,87703.0,141.43,-12403835.290000001
104169,2023-03-23,S,D,560677.0,140.61,-78836792.97000001
104169,2023-03-23,S,D,314759.0,141.33,-44484889.470000006
104169,2023-03-23,S,D,314759.0,141.33,-44484889.470000006
104169,2023-03-24,S,D,87703.0,141.43,-12403835.290000001
104169,2023-03-24,S,D,1053751.0,142.06,-149695867.06
104169,2023-03-23,S,D,560677.0,140.61,-78836792.97000001
104169,2023-03-23,S,D,560677.0,140.61,-78836792.97000001
104169,2023-03-23,S,D,314759.0,141.33,-44484889.470000006
104169,2023-03-24,S,D,87703.0,141.43,-12403835.290000001
104169,2023-03-24,S,D,1053751.0,142.06,-149695867.06
104169,2023-03-23,S,D,9716.0,140.12,-1361405.9200000002
104169,2023-03-23,S,D,4375.0,140.05,-612718.75
1018724,2023-03-21,S,D,2299.0,100.34,-230681.66
1744489,2023-03-21,S,D,1139.0,95.21,-108444.18999999999
104169,2023-03-20,S,D,1789566.0,140.68,-251756144.88000003
104169,2023-03-20,S,D,167811.0,141.13,-23683166.43
104169,2023-03-21,S,D,550680.0,140.4,-77315472.0
104169,2023-03-22,S,D,31984.0,141.05,-4511343.2
104169,2023-03-22,S,D,446780.0,140.69,-62857478.199999996
104169,2023-03-21,S,D,50069.0,141.08,-7063734.5200000005
104169,2023-03-20,S,D,1789566.0,140.68,-251756144.88000003
104169,2023-03-20,S,D,167811.0,141.13,-23683166.43
104169,2023-03-21,S,D,550680.0,140.4,-77315472.0
104169,2023-03-22,S,D,31984.0,141.05,-4511343.2
104169,2023-03-22,S,D,446780.0,140.69,-62857478.199999996
104169,2023-03-21,S,D,50069.0,141.08,-7063734.5200000005
104169,2023-03-20,S,D,167811.0,141.13,-23683166.43
104169,2023-03-22,S,D,31984.0,141.05,-4511343.2
104169,2023-03-21,S,D,50069.0,141.08,-7063734.5200000005
104169,2023-03-22,S,D,446780.0,140.69,-62857478.199999996
104169,2023-03-20,S,D,1789566.0,140.68,-251756144.88000003
104169,2023-03-21,S,D,550680.0,140.4,-77315472.0
104169,2023-03-15,P,A,7245.0,138.05,1000172.2500000001
78003,2023-03-15,S,D,9912.0,40.02,-396678.24000000005
1652044,2023-03-16,S,D,14622.0,100.01,-1462346.22
1652044,2023-03-16,S,D,22878.0,100.0,-2287800.0
1652044,2023-03-16,S,D,700.0,100.04,-70028.0
1652044,2023-03-16,S,D,301.0,100.02,-30106.02
1652044,2023-03-16,S,D,7216.0,100.01,-721672.16
1652044,2023-03-16,S,D,21229.0,100.0,-2122900.0
1652044,2023-03-16,S,D,8054.0,100.01,-805480.54
104169,2023-03-15,S,D,3399.0,139.05,-472630.95
104169,2023-03-15,S,D,1546933.0,138.21,-213801609.93
104169,2023-03-14,S,D,1077204.0,138.08,-148740328.32000002
104169,2023-03-13,S,D,368514.0,138.13,-50902838.82
104169,2023-03-15,S,D,3399.0,139.05,-472630.95
104169,2023-03-15,S,D,1546933.0,138.21,-213801609.93
104169,2023-03-13,S,D,368514.0,138.13,-50902838.82
104169,2023-03-14,S,D,1077204.0,138.08,-148740328.32000002
104169,2023-03-13,S,D,368514.0,138.13,-50902838.82
104169,2023-03-15,S,D,1546933.0,138.21,-213801609.93
104169,2023-03-15,S,D,3399.0,139.05,-472630.95
104169,2023-03-14,S,D,1077204.0,138.08,-148740328.32000002
27419,2023-03-14,S,D,5200.0,158.38,-823576.0
27419,2023-03-14,S,D,2300.0,160.12,-368276.0
27419,2023-03-14,S,D,20400.0,159.52,-3254208.0
27419,2023-03-14,S,D,7100.0,157.48,-1118108.0
1045810,2023-01-26,S,D,10741.0,200.0,-2148200.0
1045810,2023-03-13,S,D,1263.0,231.61,-292523.43
1045810,2023-03-13,S,D,1537.0,230.45,-354201.64999999997
1045810,2023-03-13,S,D,700.0,227.99,-159593.0
1045810,2023-03-13,S,D,900.0,227.12,-204408.0
1045810,2023-03-13,S,D,300.0,223.71,-67113.0
1045810,2023-03-13,S,D,1300.0,229.16,-297908.0
104169,2023-03-10,S,D,157406.0,138.0,-21722028.0
104169,2023-03-09,S,D,196916.0,138.45,-27263020.2
104169,2023-03-09,S,D,196916.0,138.45,-27263020.2
104169,2023-03-10,S,D,157406.0,138.0,-21722028.0
104169,2023-03-10,S,D,157406.0,138.0,-21722028.0
104169,2023-03-09,S,D,196916.0,138.45,-27263020.2
4962,2023-03-08,S,D,3345.0,174.73,-584471.85
4962,2023-03-08,S,D,2111.0,174.19,-367715.08999999997
21344,2023-03-07,S,D,46421.0,60.5,-2808470.5
104169,2023-03-06,S,D,764902.0,140.65,-107583466.3
104169,2023-03-07,S,D,333162.0,139.28,-46402803.36
104169,2023-03-08,S,D,602965.0,138.18,-83317703.7
104169,2023-03-07,S,D,105801.0,141.34,-14953913.34
104169,2023-03-07,S,D,61037.0,140.33,-8565322.21
104169,2023-03-07,S,D,333162.0,139.28,-46402803.36
104169,2023-03-07,S,D,105801.0,141.34,-14953913.34
104169,2023-03-08,S,D,602965.0,138.18,-83317703.7
104169,2023-03-06,S,D,764902.0,140.65,-107583466.3
104169,2023-03-07,S,D,61037.0,140.33,-8565322.21
104169,2023-03-07,S,D,333162.0,139.28,-46402803.36
104169,2023-03-07,S,D,105801.0,141.34,-14953913.34
104169,2023-03-08,S,D,602965.0,138.18,-83317703.7
104169,2023-03-06,S,D,764902.0,140.65,-107583466.3
104169,2023-03-07,S,D,61037.0,140.33,-8565322.21
1403161,2023-03-06,S,D,58000.0,223.99,-12991420.0
200406,2023-03-06,S,D,1061.68,154.66,-164199.4288
4962,2023-03-02,S,D,15217.0,173.18,-2635280.06
104169,2023-03-03,S,D,10183.0,141.04,-1436210.3199999998
104169,2023-03-03,S,D,1144966.0,140.56,-160936420.96
104169,2023-03-02,S,D,536493.0,140.47,-75361171.71
104169,2023-03-03,S,D,10183.0,141.04,-1436210.3199999998
104169,2023-03-03,S,D,1144966.0,140.56,-160936420.96
104169,2023-03-02,S,D,536493.0,140.47,-75361171.71
104169,2023-03-03,S,D,1144966.0,140.56,-160936420.96
104169,2023-03-02,S,D,536493.0,140.47,-75361171.71
104169,2023-03-03,S,D,10183.0,141.04,-1436210.3199999998
1018724,2023-03-01,S,D,4000.0,93.8,-375200.0
21344,2023-03-01,S,D,74000.0,58.71,-4344540.0
1800,2023-03-01,S,D,1032.0,100.7,-103922.40000000001
1800,2023-03-01,S,D,1198.0,100.7,-120638.6
1800,2023-03-01,S,D,679.0,100.7,-68375.3
1800,2023-03-01,S,D,525.0,100.7,-52867.5
1800,2023-03-01,S,D,1085.0,100.7,-109259.5
1800,2022-03-01,S,D,1092.0,100.7,-109964.40000000001
1800,2023-03-01,S,D,717.0,100.77,-72252.09
1800,2023-03-01,S,D,1339.0,100.7,-134837.30000000002
1800,2023-03-01,S,D,943.0,100.7,-94960.1
1800,2023-03-01,S,D,1264.0,100.7,-127284.8
1800,2023-03-01,S,D,943.0,100.7,-94960.1
1800,2023-03-01,S,D,1209.0,100.7,-121746.3
1800,2023-03-01,S,D,1069.0,100.7,-107648.3
1800,2023-03-01,S,D,1317.0,100.7,-132621.9
789019,2023-02-28,S,D,4767.0,248.88,-1186410.96
831259,2023-03-01,S,D,8000.0,43.16,-345280.0
831259,2023-03-01,S,D,3678.0,43.19,-158852.81999999998
104169,2023-02-28,S,D,9334.0,141.83,-1323841.2200000002
104169,2023-02-27,S,D,40603.0,142.46,-5784303.38
104169,2023-02-27,S,D,34636.0,141.38,-4896837.68
104169,2023-03-01,S,D,4734.0,141.06,-667778.04
104169,2023-02-27,S,D,117892.0,142.9,-16846766.8
104169,2023-02-28,S,D,448765.0,142.2,-63814382.99999999
104169,2023-02-28,S,D,114952.0,142.5,-16380660.0
104169,2023-03-01,S,D,28136.0,140.24,-3945792.64
104169,2023-02-27,S,D,34636.0,141.38,-4896837.68
104169,2023-02-27,S,D,40603.0,142.46,-5784303.38
104169,2023-02-27,S,D,117892.0,142.9,-16846766.8
104169,2023-02-28,S,D,448765.0,142.2,-63814382.99999999
104169,2023-02-28,S,D,114952.0,142.5,-16380660.0
104169,2023-03-01,S,D,28136.0,140.24,-3945792.64
104169,2023-03-01,S,D,4734.0,141.06,-667778.04
104169,2023-02-28,S,D,114952.0,142.5,-16380660.0
104169,2023-03-01,S,D,4734.0,141.06,-667778.04
104169,2023-02-28,S,D,448765.0,142.2,-63814382.99999999
104169,2023-02-27,S,D,117892.0,142.9,-16846766.8
104169,2023-02-27,S,D,40603.0,142.46,-5784303.38
104169,2023-02-27,S,D,34636.0,141.38,-4896837.68
104169,2023-03-01,S,D,28136.0,140.24,-3945792.64
1652044,2023-03-01,S,D,637.0,90.15,-57425.55
1652044,2023-02-27,S,D,380.0,90.05,-34219.0
1045810,2023-02-24,S,D,7500.0,230.4,-1728000.0
1045810,2023-02-27,S,D,1400.0,238.0,-333200.0
1045810,2023-02-27,S,D,5700.0,237.36,-1352952.0
1045810,2023-02-27,S,D,6100.0,236.25,-1441125.0
1045810,2023-02-27,S,D,6800.0,235.31,-1600108.0
72971,2023-02-23,S,D,34698.0,46.27,-1605476.4600000002
1403161,2023-02-24,S,D,13394.0,219.0,-2933286.0
104169,2023-02-23,S,D,462419.0,142.18,-65746733.42
104169,2023-02-23,S,D,79382.0,143.17,-11365120.94
104169,2023-02-24,S,D,29818.0,140.24,-4181676.3200000003
104169,2023-02-24,S,D,52811.0,141.56,-7475925.16
104169,2023-02-23,S,D,164396.0,141.26,-23222578.959999997
104169,2023-02-22,S,D,199483.0,143.36,-28597882.880000003
104169,2023-02-22,S,D,457902.0,144.21,-66034047.42
104169,2023-02-22,S,D,161693.0,145.13,-23466505.09
104169,2023-02-22,S,D,33137.0,146.13,-4842309.81
104169,2023-02-24,S,D,88102.0,142.3,-12536914.600000001
104169,2023-02-22,S,D,457902.0,144.21,-66034047.42
104169,2023-02-22,S,D,161693.0,145.13,-23466505.09
104169,2023-02-22,S,D,33137.0,146.13,-4842309.81
104169,2023-02-24,S,D,88102.0,142.3,-12536914.600000001
104169,2023-02-23,S,D,462419.0,142.18,-65746733.42
104169,2023-02-23,S,D,79382.0,143.17,-11365120.94
104169,2023-02-24,S,D,29818.0,140.24,-4181676.3200000003
104169,2023-02-24,S,D,52811.0,141.56,-7475925.16
104169,2023-02-22,S,D,199483.0,143.36,-28597882.880000003
104169,2023-02-23,S,D,164396.0,141.26,-23222578.959999997
104169,2023-02-24,S,D,88102.0,142.3,-12536914.600000001
104169,2023-02-22,S,D,457902.0,144.21,-66034047.42
104169,2023-02-22,S,D,199483.0,143.36,-28597882.880000003
104169,2023-02-23,S,D,79382.0,143.17,-11365120.94
104169,2023-02-23,S,D,462419.0,142.18,-65746733.42
104169,2023-02-22,S,D,33137.0,146.13,-4842309.81
104169,2023-02-22,S,D,161693.0,145.13,-23466505.09
104169,2023-02-24,S,D,52811.0,141.56,-7475925.16
