date,Sigma-6,Delta-12,Gamma-6,Conjunto AlphaData,Oro,Mercado chileno (canasta igual peso)
2022-07-12,89.26320227440922,131.49268015946356,114.62534461603104,125.19072866514385,126.53152158315633,90.77668553102856
2022-07-13,89.56953726166026,131.81289895162584,116.88965647273254,127.21984372124444,130.4979078109905,91.28237736399734
2022-07-14,89.64550713784104,132.02864415825266,115.2254539112763,125.91104818240802,127.68000840011631,91.17229537465987
2022-07-15,89.72923598569301,130.08104289302054,116.98237634355974,125.81033284723176,127.06009880201493,91.25297411879207
2022-07-18,90.14336261025193,129.900361800511,120.94259977843473,128.69834113382248,132.35718722305572,91.40810605211
2022-07-19,90.39136826811112,131.83662038928185,123.37595406239905,130.48958883193583,132.72588488748607,92.00814790103273
2022-07-20,90.95491001907979,131.24500866408795,122.308202727858,129.53511472699213,131.5011027816667,92.3125237530882
2022-07-21,91.36505322633454,131.69030701513304,107.69852784408477,120.19961540023321,117.68443743878422,92.81829914776803
2022-07-22,91.16405122339343,132.08049037125633,107.57474594687054,120.40646464971276,118.18187281060477,93.00195526303247
2022-07-25,90.90953460971252,132.78497695285455,112.33581209835471,123.29243532035157,120.81756244714458,92.97113502220607
2022-07-26,91.04281359342211,132.05395213094806,110.89774346140256,121.91706867719665,118.70471649171215,92.92088956957552
2022-07-27,91.04129628069172,132.98174558138,110.1446220674157,121.8541693615269,118.4015070586255,93.27103870982201
2022-07-28,91.76021328952818,135.95239486203803,108.82506801706049,122.23442625589088,117.93962312554063,94.03717474706305
2022-07-29,92.31208494712725,137.11573020669275,111.38821890131382,123.76303841235267,118.12423804246238,94.53542487287008
2022-08-01,92.43768585224635,137.49542606689522,109.12341737146674,122.84559942985656,117.73366536543635,94.3395836856751
2022-08-02,92.45084436300743,138.07644181631497,107.09122543270045,121.68309134422086,115.77731099304724,93.86981285340882
2022-08-03,92.43777872273867,137.08769385455292,108.34343705107877,122.57832325167621,118.48088058663465,93.71497747958531
2022-08-04,92.00946095431706,135.57768707390662,106.61209347395099,121.89997097023682,120.59645374807143,93.39860762164943
2022-08-05,92.04324253366092,135.49778073846682,106.05793054670907,120.9825958034656,118.07891081324995,93.77598870207876
2022-08-08,92.04648114094,136.25560796421382,108.19131277187329,122.9387359268036,121.17408769791507,94.22578154645224
2022-08-09,91.93676038244503,135.44999626335093,107.86431935156652,122.19863179364019,119.90974642439603,93.80878559755871
2022-08-10,91.95780588919506,136.6982448806186,107.94576646966262,122.52530938742164,119.41432655822638,94.44613654365875
2022-08-11,92.1447429087406,136.9170758039226,106.29664750928232,121.25295292336482,116.89726949049668,95.23308043856493
2022-08-12,92.22456962361973,138.50845439129534,107.63784102319688,122.53742151764295,117.61116364028203,96.07182430772336
2022-08-16,92.86417740872996,137.74337287162012,106.3055767957276,121.13923832228348,115.3811574281644,96.76470714364754
2022-08-17,93.15441459544665,137.582366081554,106.60321611592798,121.03719677990892,114.7261893002355,97.52604115017651
2022-08-18,93.57183648473406,136.01441226359012,109.28247365348646,122.08977335059015,116.50891866535802,97.85736125951044
2022-08-19,93.44629987490065,134.76273405923578,113.34465712492853,124.20465234135922,119.7387203680001,97.49552570296814
2022-08-22,93.22562397864652,135.60232178461956,114.40561489355237,125.21898552626887,120.83857135016109,97.45519056815012
2022-08-23,93.68879935717045,135.5545734965425,114.3763639639811,125.21133592661576,120.91759902227376,97.80511685189579
2022-08-24,93.36783722151148,135.08206029619132,111.9219443864486,123.39479279832511,118.49735255065988,98.37178154824684
2022-08-25,94.06068844138468,136.04732068637105,113.29516667821973,124.55536808477272,119.49639855396303,99.98997258329638
2022-08-26,94.16026955460863,134.92537329730803,108.75781814260127,121.13999871205104,115.12478574898432,100.38463476207488
2022-08-29,94.93058032837553,135.5544823835946,108.26361963875696,120.976464390608,114.47361871579244,101.66950810681132
2022-08-30,95.04288268565003,134.37036986635175,104.96842104403925,118.59381966865264,112.14912741679132,103.0626655374301
2022-08-31,95.36263632626361,134.1851748219127,104.83562955953589,118.51371313957398,112.2938494095331,102.6767207526617
2022-09-01,95.28142962007406,132.5812018726882,105.99938040297485,118.41803531695707,112.07485481370924,103.03925011487603
2022-09-02,97.78269769049238,138.3924421660965,105.97767522484774,120.62091201465189,113.16401938566744,107.63592079677858
2022-09-05,98.98641922094545,140.90335140008298,105.97767522484774,121.4525347434792,113.16401938566744,110.10310917360174
2022-09-06,96.75462319188505,135.8246922225114,104.00364815434281,118.24265621422745,110.54521650140771,106.39058734137036
2022-09-07,96.15962200612512,134.4005761833796,105.58012956087416,119.12287207463042,113.13601689126365,104.40906483753618
2022-09-08,95.12537245507227,134.23361012087932,105.16348865157644,118.40063902177494,111.27771482950011,108.24705090985438
2022-09-09,95.16881509242681,135.66317280548603,105.79611315938737,119.2459351176193,111.67049101684255,109.74355878017982
2022-09-12,95.28557914384145,135.02021358268658,109.67906080278836,121.6130970361992,115.21051803696395,108.25914542658776
2022-09-13,94.85133290913032,134.0569120386716,106.10304425210234,119.13340227646118,112.76715004295858,106.65644841291862
2022-09-14,93.8890680780749,135.16372866543793,109.71109640676535,121.55160216333144,114.7458235971966,114.43311951603599
2022-09-15,93.96878616706265,134.95277978459768,109.14317936604033,120.76248882241946,112.9323088408659,114.7878739624165
2022-09-20,91.01999029828433,129.92292811827767,108.30722694985226,118.84734307649802,113.33080845920406,110.79120632014963
2022-09-21,91.1339119027319,129.38262274395393,107.92188409936549,118.96266145173317,115.06524646882039,112.31028005114925
2022-09-22,90.63303045960068,126.92740701881445,108.77225842799886,118.61952624889398,115.48043010339686,111.92950995572157
2022-09-23,90.07313045670868,125.01129761580849,106.52641080475243,116.76435618813579,114.46290172565818,110.1443730823282
2022-09-26,89.86906817958555,126.312002554124,107.78088118336197,118.18969740014764,116.21671558908803,108.92157288232926
2022-09-27,89.52189965282044,126.04622288678154,109.94638953121095,119.82240157526815,119.25905945625297,108.01641331927998
2022-09-28,89.21586619062789,124.05714709026331,111.03761683121887,119.9922576007419,120.64639576514864,107.28209658929386
2022-09-29,88.66627638753691,121.63776928814612,107.13793887282954,116.61221926135407,117.13848478025548,105.98694841784808
2022-09-30,88.87815077666932,123.8493629076947,106.8369566743727,117.46040098169846,118.06056326783448,107.30906382173447
2022-10-03,88.98744622709435,124.74679446317437,110.7195613913413,120.21178982267725,121.40339436867077,107.37660554694486
2022-10-04,93.36420815138138,126.6899981156931,110.2721898280011,120.28574893254188,119.66373113514996,110.24771486669364
2022-10-05,93.16569111083382,125.00844673232163,110.79138195238458,119.47572042205391,117.95089095842305,109.20650208863883
2022-10-06,92.88174585624596,125.37607067738045,111.5545935263117,120.15595660965153,118.89499235086694,108.67485719181002
2022-10-07,92.36083144772253,123.36688551196512,111.05067657350116,119.02855506308067,118.07053907568987,106.79917538045254
2022-10-11,91.63928542836805,121.59663270658275,110.40921778017527,117.4340909638302,115.2546296901413,104.68989668944704
2022-10-12,91.3503421212053,119.97510758366292,109.72428397499463,116.41908500362156,114.62779504031529,104.67042404686204
2022-10-13,91.57655774961694,120.46421009611917,112.39763932576048,117.99902887288961,115.84919758746155,106.01787917945606
2022-10-14,92.17798949646968,121.08045081486274,111.39490644599233,117.24379588555901,113.5937847506732,106.4858100514835
2022-10-17,92.81096683585324,123.25601210784303,114.00110043838447,119.9176086015196,116.91289556312483,108.10007909814796
2022-10-18,92.69767835393918,124.2918029514182,114.79817201969243,120.96856319240567,118.33591709066928,108.71344028780312
2022-10-19,92.47322483743216,123.5846749998817,115.29712399294758,120.57018489486246,116.91832335571786,108.14087060078626
2022-10-20,92.95320925565908,123.05373773426085,115.35397392760282,120.39553563518388,116.88110487759107,109.06937026197905
2022-10-21,92.62455033875763,123.967904586845,117.15804193684417,122.11292576618165,119.48822041080383,108.88630302434035
2022-10-24,91.619121797445,122.82604185573717,117.59056405472043,121.60700010334742,118.36997448411003,107.4888777481345
2022-10-25,91.80910633668411,123.69274369665449,118.37978916201281,122.73133903896084,120.34281788654536,108.07317170100121
2022-10-26,91.95806202752449,122.53059443671246,117.6272640271764,121.619861742758,118.78330777459448,108.32281499624688
2022-10-27,92.24305544064353,123.19304468058672,116.8481570607118,121.01777207343683,116.70684572175553,109.3565015953196
2022-10-28,92.45670469352218,124.167676981763,117.60189407645964,121.11944069929446,114.47260239035789,107.76908335284976
2022-11-02,91.83009017466384,124.18418074805581,115.70959405379126,120.22955807283164,113.84851158972677,106.97072295660226
2022-11-03,91.79877599851788,123.89028669463178,116.53408607839515,120.38364015773833,113.63360738383048,105.60599707104763
2022-11-04,91.87424664778979,124.67950654726978,118.4240901859417,122.32329010152931,117.11546311101121,106.22111903602001
2022-11-07,91.87037622692324,125.82558240690666,116.94860246403043,121.45200457932246,114.39103471480387,107.13893833048888
2022-11-08,92.26078649781688,128.13183065144005,116.87077292059165,122.62022917836258,115.73186704014992,108.09397309425243
2022-11-09,92.3121721622062,128.29245817730774,113.18757023648972,120.78759291754567,113.95927537887711,107.62573813536179
2022-11-10,93.00336862567487,129.68172949388097,114.80237985175891,122.84222553662352,117.4478305232691,107.83144081868774
2022-11-11,92.98050980055233,130.57574431602666,112.9089702659345,122.21929576712604,116.62107962270917,107.78500753559344
2022-11-14,92.7861531187276,129.39307485816855,112.74181222319744,121.67493828076464,116.44269769986987,107.5052628160271
2022-11-15,92.9696686871668,128.4826071804016,112.3784932400399,121.30146351162911,116.82032527245225,107.24290405065686
2022-11-16,93.09717469911476,129.09367232833628,111.79426783697329,121.08071544215206,115.99378031959945,107.61825840155954
2022-11-17,93.23874217911884,127.60482350146668,115.66631040078734,122.67109180959022,118.4115588942675,107.62860397407196
2022-11-18,93.61094664920886,128.13482494993258,117.6147913135039,123.73375110461728,118.85104989433442,108.28012622233413
2022-11-21,94.30585122560775,129.94026335523392,119.67081837062165,125.69997924963721,120.78566878696851,109.05246795195318
2022-11-22,94.28386139721762,129.90715367567503,121.42663517297335,126.39553980466042,120.89736886174204,109.06449779009205
2022-11-23,94.15295706090521,128.66353902164974,119.47526969912106,124.8571197632789,119.65032338628211,108.47550509127765
2022-11-24,93.9433102608727,128.94176384718062,119.47526969912106,124.95889273293203,119.65032338628211,108.10803320238529
2022-11-25,94.33963474992025,127.77257661100126,117.77162437183902,123.35866777305601,117.70500835029209,108.50029080318873
2022-11-28,93.9073616306203,126.10502318310145,117.68736356923786,122.86677988517398,118.27448589790478,108.08072354917091
2022-11-29,93.95346317190139,126.49483454120141,116.80844235792352,122.54087732669063,117.78665437909869,108.3144901107161
2022-11-30,94.48428471974103,126.78540276078577,117.32636823646715,122.78639568834454,117.55679603639985,108.51064965197254
2022-12-01,95.08404424840717,128.00903587430628,115.59493470615361,122.7776576022218,118.4237346446313,109.1828048598057
2022-12-02,95.1420073960418,129.35007520357308,114.45831484205333,122.34208740641,116.59879841904177,109.68860687832162
2022-12-05,94.92603569267506,128.8336217674792,112.82543611012841,121.10169128186226,115.02095328622623,109.69527876517253
2022-12-06,95.36658164775382,128.29559384574472,112.49659562628987,121.30684064711748,117.04912809502461,109.4968960212003
2022-12-07,95.25705278139432,127.37354851058679,110.4860100383203,119.86555167858208,115.83371331554233,108.73317469352682
2022-12-09,95.27085973205837,126.87803849947532,107.56847814617721,118.1384082876185,114.29343925008024,108.93589939535258
2022-12-12,95.54500347205445,126.47251442733207,106.32864111706552,116.5486327476308,110.63259537159959,109.0394048899191
2022-12-13,95.76586399616711,125.04169418866954,110.24313708786337,118.90623604405064,115.7680894886525,108.62200612724095
2022-12-14,95.96489961737348,126.01438427692962,108.93360801213521,118.32896124775414,114.17265554613932,109.53809448289175
2022-12-15,95.91171827826453,124.58600704469052,108.91213661218468,117.78881332511715,114.12296626233899,108.95502942945461
2022-12-16,96.89004305215899,123.88269969913128,108.97421624210072,118.06058669905124,116.04862825136263,109.54686375282195
2022-12-19,97.47073722952794,125.60291660762262,107.177852854362,117.47850140567935,114.12678510811526,110.47799651766881
2022-12-20,98.11764839429715,126.920789425329,110.9403572699855,120.74511337270735,119.14895965111222,111.90677596641414
2022-12-21,98.78861874795297,127.78647848022419,111.86319272541631,121.26655003434607,118.55488597209468,112.5368873817302
2022-12-22,98.82516107564668,127.54521723709168,108.57099604942451,118.97169568641813,115.0499732905274,112.44771129887224
2022-12-23,98.95924821406446,127.69421169355338,110.09662928169548,119.7344121166216,115.4707312364261,112.94987168460592
2022-12-26,98.7953293802742,126.83107890261269,110.09662928169548,119.42094652212414,115.4707312364261,112.03498840661888
2022-12-27,98.66867477529567,125.78533027542406,112.09945429298759,120.31500746797796,117.33896543546426,111.82909152031215
2022-12-28,98.75176820367288,127.15738889598462,109.12991939725904,119.1440669748681,115.40945890235717,112.4181649506465
2022-12-29,98.8653613544539,127.15293233326392,109.13749640929562,119.13465917304558,115.36824086700666,113.07042573622981
2022-12-30,99.27147118356011,127.56826950671838,108.49995349303066,118.96461725845693,115.09757714345072,112.9778226315479
2023-01-03,98.45985464390445,126.4027050870129,106.6129197863749,117.74142543459322,114.9439562546311,111.42517870282114
2023-01-04,98.0542340835638,125.20059237344515,109.00234474809803,119.10085469958462,118.029732324914,110.38517049848775
2023-01-05,98.4959323003019,125.26775060725343,108.95666974746499,118.48176632969623,115.61566371172276,110.33705798080533
2023-01-06,97.99038445402151,125.13604383787849,111.18002560581535,119.77810933432417,117.2728990805573,110.79261976539556
2023-01-09,97.20118638347404,125.2669228544372,108.7821385920831,118.5191226222776,116.0390679171695,110.72612246800824
2023-01-10,96.39549669903238,124.33014613295155,109.50546914937527,118.38456026391444,115.63514321272095,110.46846857699491
2023-01-11,95.69692720932733,124.57675782259348,109.22862381363676,118.03811164696921,114.40115906186769,111.30598470497995
2023-01-12,95.8201533107716,125.53655625062174,109.7139740355454,118.79826177364615,115.271670488511,111.86390950512941
2023-01-13,95.69021876408372,124.40892438681833,109.2745973818897,118.38626016640474,115.90247189908297,111.39281110095884
2023-01-16,95.94933862860772,124.18307028841234,109.2745973818897,118.30727702718933,115.90247189908297,111.32555045344334
2023-01-17,95.27152308671857,124.98050796199286,108.92760121494358,118.39830964461939,115.72768645338653,111.53824629310182
2023-01-18,95.73144295715508,125.22793004012499,105.97727765896681,116.91605205544955,114.3511202731754,112.31407423402085
2023-01-19,96.26572603876289,125.75675415978999,107.16665526541948,118.39077876570475,117.45003540425826,112.55302447328712
2023-01-20,96.59980803254778,125.40287125236677,108.64278104689967,118.74897664830073,116.9663572490724,113.17017413114439
2023-01-23,96.42610544031217,126.18709702339862,107.59614123914209,118.33994643141443,115.98750171211744,114.51032316100547
2023-01-24,95.85572537961376,124.6833898698248,107.18082664894803,117.67515562733556,116.11069390772819,113.95651648367433
2023-01-25,95.94323626876802,125.20400110125898,106.17182417901749,117.15851360083934,115.01226075874634,114.20472766168083
2023-01-26,96.44498642476671,126.85777449471993,107.61115556581669,118.12058424160767,114.20701308662197,115.16181541772801
2023-01-27,96.40369492444198,126.77342918692734,105.75871742390788,117.25420855504316,113.91592996284243,115.64100484274785
2023-01-30,96.95583334386701,125.4491117028359,102.85216495742783,115.0824402441115,111.92846073722103,115.38689138511936
2023-01-31,97.47228984405872,126.24243229528189,106.34210974633082,117.53245270266471,114.78306016531978,115.17720409652254
2023-02-01,97.54157904702758,125.74215238071149,104.51296960959115,116.56683087912609,114.65472216181247,114.68810906507123
2023-02-02,96.7520337308136,125.25856950849457,101.88607128440775,114.32118448324825,110.7949071753655,114.73783045487298
2023-02-03,97.05926652835447,124.61903965289551,99.67479930140156,112.2547374097903,107.17488328900863,114.97110886720108
2023-02-06,96.7286567504121,123.99563408397685,99.3631892838485,111.91382949292073,107.1978928401462,114.75581655579843
2023-02-07,96.77219628329888,125.13372264043751,104.84772670393279,115.52519011000933,110.8734344121169,115.0604963288519
2023-02-08,98.39932353366977,125.79362837347355,102.99067405806625,114.7479613416445,109.94392409470001,116.4067225304684
2023-02-09,98.89039362454875,127.46776187830523,103.79450784367336,115.62689275481205,109.79269832690863,117.18228986514256
2023-02-10,99.09258364599648,128.44373876215678,104.185222137766,116.15800536822265,109.9037840220314,117.8973436218747
2023-02-13,99.48024702539317,126.70552552364758,104.13676235738743,115.14258356613206,108.38621605864606,118.1268758610269
2023-02-14,99.14966668544584,126.18699923393893,104.90235366270132,115.28280469339116,108.40162669575655,118.08114166660164
2023-02-15,99.19085474594283,127.89267186726057,103.84304418222436,114.96824548070371,106.56164617302464,119.41248055251414
2023-02-16,100.22237084863926,127.60790681035274,103.27762377469085,114.80089174949903,107.2117161877922,120.1203351539106
2023-02-17,99.7184731985901,125.46489117838868,101.95668868749965,113.55840018675367,107.41942013321507,118.79230979354642
2023-02-20,99.38275326012692,125.63010023507175,101.95668868749965,113.61607916586438,107.41942013321507,118.7307150292637
2023-02-21,99.02153977572743,123.78309634802882,101.7236942221955,112.97979246879196,107.83006316997667,117.41279477745326
2023-02-22,99.07700691058918,124.2569105877983,101.62670371315966,113.13267497640705,107.93811443544234,117.48269069714428
2023-02-23,99.75365533013479,124.42973807857031,103.21703868519351,113.76797844465068,107.60932071352141,118.11263622372945
2023-02-24,99.97213408045782,124.53655042887986,102.47040458540916,113.40803314200032,107.26639246503605,118.1622438866065
2023-02-27,99.7189563214892,123.67262237174903,102.04926679790955,112.8378122356122,106.89897376656319,118.08125183225874
2023-02-28,101.03498274012293,125.66225608249042,105.98843934863223,116.50185432726423,112.12098301011065,119.1448744891924
2023-03-01,101.89213959113238,127.27716837100178,105.83386756012509,116.96725409416445,111.99651684186408,119.85017542593049
2023-03-02,103.4859589803439,129.5164663733207,104.60718797033104,116.65534423044093,109.74528742599674,120.78635996383704
2023-03-03,104.372929996394,130.26141655862648,106.32921166093391,117.98312461857611,111.12718890226506,121.4778081513384
2023-03-06,105.09322652859112,130.6362511534997,105.26793533577965,117.19280576654857,109.2671477577612,121.75703218672906
2023-03-07,105.21166251695053,132.0807347407625,102.85017798080705,116.0540059951646,106.78647421788683,122.04884057925646
2023-03-08,105.41448078160442,134.15565151535796,103.26961241865273,117.10149238702381,107.37632082091909,122.50521754283146
2023-03-09,106.03773303922756,134.9149354672268,101.26592886245382,116.76646316374759,108.24982736271446,123.29465999739742
2023-03-10,105.64656205922228,135.3092088678092,99.1620940017196,116.4169705151813,109.71509078567627,123.06364637855387
2023-03-13,104.84792378420461,134.1633839328606,96.35893282684984,114.93657170679768,109.99772566452629,121.99726654390652
2023-03-14,105.3173207083844,134.3122752052699,100.95250622055183,117.56818423367761,112.64003493358476,121.82211635314005
2023-03-15,104.48024903429858,131.28961002521672,98.77108927388278,115.79313227719085,113.31368909349432,120.03804044141329
2023-03-16,103.47967669888178,130.502695945817,102.46795611282812,117.77660450307575,116.13625753207607,119.58215033984851
2023-03-17,101.20632003291718,128.14978469131677,102.17474408943642,117.89459650950128,120.20478893826755,117.86199096388464
2023-03-20,101.2144859623111,128.7962162258553,101.0296619108954,116.78568173874906,116.88777291313893,117.78236098507378
2023-03-21,103.13519794842492,132.22896899296282,106.20144227091346,120.42574416246211,118.09971107558529,119.90487292765064
2023-03-22,103.02596697256158,132.5439092452776,104.04519685872182,120.03747567224194,119.60504453020762,119.87767442695514
2023-03-23,103.81974556073486,133.00533631893552,102.84171237392341,119.64111814387678,119.37135405195976,120.09308597780921
2023-03-24,103.00478878065938,133.2646667464719,102.27851934748941,119.00862977208071,117.48312726358643,119.43042201909932
2023-03-27,103.61467886208895,132.93080543319812,103.22918653270173,119.2019631467185,117.16569785928756,119.38208296270503
2023-03-28,103.16995012161692,131.47708364591418,102.5697123032334,118.44229928914483,117.23335863236935,118.89099498746269
2023-03-29,103.35139080314069,132.40572197634864,103.28920241976891,118.61570678644362,115.51637207395474,119.33285791610035
2023-03-30,103.48430546068629,133.16160301501637,103.35019575822264,118.92826617243782,115.611170937893,119.27267085861075
2023-03-31,104.74088262066822,135.4987370881648,104.34531598565854,119.88545645642623,114.5889805762743,119.8601140600464
2023-04-03,103.64239442963557,134.16521092950103,107.00998395948756,121.02886133652609,116.26275975056723,119.37268705629542
2023-04-04,102.33500184624656,132.43021150641616,107.92706477705823,122.03132880428653,120.78569793181161,118.04166318353279
2023-04-05,102.6198588664471,132.69325583413718,108.10191274428901,122.05234136494185,120.24433729717221,118.28199379014299
2023-04-06,103.03527264423779,133.88607295407516,108.15729954260928,122.41053298572568,120.00945090054505,118.82816530192164
2023-04-10,103.39963921504663,134.15707252968508,109.5669685135172,123.13910405147004,120.12912804150506,118.89309453365775
2023-04-11,103.91381723334025,133.3235936950544,110.13525517719017,123.3163050801375,120.92779216575272,119.15815395342173
2023-04-12,104.68000461423468,133.42868130200787,108.23314249523598,122.31297848201079,120.09175226247177,119.85209387173512
2023-04-13,105.21917039312501,135.02396077835834,108.91328760321474,123.26321743753981,120.58075947504818,120.70459004162939
2023-04-14,105.37716218549528,135.5655770992612,108.30219161011244,122.3143304400642,117.27247487308352,121.16432734325602
2023-04-17,105.14424207908083,136.60580314626316,108.28722747544158,122.64553020170709,117.24384251402797,121.35979592191097
2023-04-18,105.85971724050832,135.6547470898462,110.02350487307959,123.32162856078959,118.17510146904418,121.43700152621201
2023-04-19,105.89404662135597,136.2287195426675,108.7392876812979,122.57934538417409,116.72448009665372,121.03676978849833
2023-04-20,104.8881875221314,136.69800038475051,107.56252465453592,122.36415443282502,117.2448803393626,120.34192332330804
2023-04-21,103.78136237370758,135.36729846703395,107.10383318892963,121.33712010512258,115.76184874190292,118.41348658594416
2023-04-24,104.7178913813611,136.73931538096863,108.72144515110857,122.96820377507912,117.59288330691926,118.91284732678274
2023-04-25,105.30942078550706,136.97953057362923,108.29771058130099,123.4590272397058,119.86272042739061,119.12067316278146
2023-04-26,105.83392124508129,137.75765722308242,107.88292797987835,123.29769340072205,118.94207612863887,119.88080753355104
2023-04-27,106.73094496391197,138.47564400711272,108.17232747892659,123.38336768889927,117.88213413490793,120.89682556185282
2023-04-28,106.80498800570439,138.4384317187042,109.33734005688125,123.8226140661929,117.68962744028951,120.5730863486127
2023-05-02,106.2985968508769,137.3925291974572,109.29000754997998,124.02248290777908,119.85964473252463,120.08495354579536
2023-05-03,106.86914716032163,136.97432757886537,107.65409720524003,123.55375748470992,121.25220811604565,120.37079202941025
2023-05-04,106.81818778226275,138.29090598290423,106.69543091503515,123.63849528157164,121.44333981269912,120.80826763303033
2023-05-05,107.11609439705659,139.79435420503611,108.30237783851531,124.0880103872608,118.64061619462579,121.87403566695521
2023-05-08,109.12882914586227,142.98784339106598,107.96113170641235,124.8663141572999,118.07831775701163,123.66084082248892
2023-05-09,108.04830221770148,139.78882680772566,107.42871255005574,123.88375135409343,119.28170362107166,122.43320441261358
2023-05-10,108.36211998464258,141.20175150116293,107.46728325392424,124.11311111488389,118.28968719876632,122.68764068901663
2023-05-11,108.39020992583907,140.8970450442976,106.60058454173286,123.3034726399118,116.99945581123397,122.84669417952614
2023-05-12,107.75225127266373,139.6025250997871,107.21004122736528,123.31224148733759,117.69952503467306,122.50644989381155
2023-05-15,106.25540797532753,139.2435144659683,106.28886109506612,122.50441464706022,116.57339395647556,121.99583098481376
2023-05-16,107.11552717243134,139.6184697871431,106.11339017213633,122.13356987252989,114.96866305420592,122.35709345316678
2023-05-17,106.90716131642573,138.14834177003434,108.77801080339579,123.22669807350715,116.69703003575754,122.44764371970926
2023-05-18,107.49560473101691,138.24776658744003,109.6154498358037,122.98290694171351,114.29126431628929,122.81619377009798
2023-05-19,108.44970962585306,139.57004408314492,109.85865725618386,123.9336719767148,115.82713139317153,123.54307532637921
2023-05-22,104.97076546665264,139.3813311512222,109.33004311969745,123.69455709937804,116.01218191048035,122.1634738406681
2023-05-23,105.873707157704,140.0371535576612,107.53372789033949,123.145156681849,115.98743811676006,122.46419424985051
2023-05-24,105.14043066342583,138.79068524220074,107.72450364668816,122.69011549905655,115.53887938646575,121.82655907079447
2023-05-25,105.18469817297535,138.34842154171983,114.21022138016085,125.23121529041714,115.29205576353137,121.79782915054638
2023-05-26,105.89325860768832,138.74874570671798,115.58814886753362,126.13059799536173,115.97613127438103,122.26269721702852
2023-05-29,106.15224764195243,137.9122712387109,115.58814886753362,125.85003702520049,115.97613127438103,122.73545561281726
2023-05-30,106.51602685968217,140.40530449865034,114.95119764459305,126.31459246146754,115.59165091862904,123.40466074629852
2023-05-31,105.82424880440043,136.98420604330568,113.92487876760713,124.92111505782458,116.31342781225362,121.57908176874976
2023-06-01,106.03985564698021,137.82552247645106,116.77301349408647,126.83003349934437,117.9896485804376,122.11736761624809
2023-06-02,106.73540904557443,140.79842489533388,115.91694214968766,126.6971797742978,115.01943874612638,123.60153248788409
2023-06-05,106.60444822929233,142.79062727119464,115.82303057298499,127.42448823861747,115.33466110915528,123.58942698213991
2023-06-06,107.13903098760865,143.8318386869613,115.61069823659999,127.67455434032486,115.26503796052951,124.38845099740819
2023-06-07,107.22334167757934,144.80165960977462,111.86139438317763,126.0462708873429,113.7073452699239,124.24023969818003
2023-06-08,108.16155572682948,146.24653656882057,112.63603810997971,127.08664876746073,114.55551082124272,124.57890310954436
2023-06-09,108.32120238816547,147.35772465914073,112.48241037493055,127.20604663588851,113.82020050812169,124.79027141908941
2023-06-12,108.43002146140758,147.9129088637348,114.26242999775263,128.08069278982546,113.64459473604575,124.93160628698502
2023-06-13,108.77070786354673,147.12884532090303,115.50696443033799,128.10945663624025,112.84440493962697,125.18788943374443
2023-06-14,109.40266888626718,148.22113127780517,119.26660589067332,130.63108343656393,115.0870107171503,125.73073995615098
2023-06-15,110.0316331619389,148.5223979784975,119.96288537984799,131.12813278732662,115.4881860951,126.12274854394501
2023-06-16,110.35912807825176,148.79056928483996,117.76251844908175,129.98162767269685,114.246358241863,126.24925692569352
2023-06-19,110.23264148240781,148.11975418756444,117.76251844908175,129.75222448353617,114.246358241863,126.25976864880705
2023-06-20,110.46330633063221,150.67231740968597,118.39338951475652,130.60983603024215,113.22320671332074,126.70329870838921
2023-06-22,111.38353939900993,153.30813087026664,119.94146109355776,132.10093349852613,113.04871992425544,126.95114620619354
2023-06-23,111.08050293285488,150.84763423260137,119.05339476347767,131.0512429683987,113.63311700078881,126.08025155303322
2023-06-27,110.3720886597549,150.10822960945708,118.00986493050091,130.32281087457895,113.46001556719949,125.68926829154042
2023-06-28,110.00720247735332,150.14348778316997,117.01398811235387,129.55649977424417,112.0862097090044,125.59043743773258
2023-06-29,110.28589853324866,150.92485152672424,116.77493858331985,129.81404182544347,112.41630123733533,126.36031082970598
2023-06-30,110.39246410880838,152.42628261542694,119.55042645927547,131.77816041345395,113.56860724569866,127.21129449217179
2023-07-03,110.83857895998067,153.77351023666913,119.02624031709395,131.94985287798494,113.40174084418952,127.77831467949743
2023-07-04,111.24166629880679,153.8374344434844,119.02624031709395,131.97057719362326,113.40174084418952,128.69754703949053
2023-07-05,111.12603445837232,153.89436849360268,119.0276208671535,131.78297725050618,112.68943666905817,128.27926729661792
2023-07-06,110.2928788469633,153.06261813879922,118.12319420732476,130.96123846105058,112.0750146182008,127.75787854893458
2023-07-07,111.8211149320828,156.02268929151558,119.06350071537369,132.84527730335668,113.92171169452418,129.91395722901953
2023-07-10,112.5682379075101,157.06239198061755,117.62288184855767,132.74979046192078,114.48336673509364,130.4722758731884
2023-07-11,113.25759762725208,158.2231937195605,118.92678149323434,134.0019077055589,115.64443989521115,131.79578110395204
2023-07-12,114.1613392887012,160.27592218029585,121.66933809393457,136.38759698017708,117.66640438904693,133.02904145130017
2023-07-13,114.85233513718231,159.75611550096417,124.7899356303347,137.34310788988336,117.09456223456333,133.12961712129572
2023-07-14,116.5164629370091,162.15258476630848,124.64400393270284,137.88318585669828,116.48598523123061,134.82300221102102
2023-07-17,118.16758541197181,163.23811652352276,126.0891182394929,139.04034167503798,117.20260015133987,136.2357842754841
2023-07-18,119.33749851127072,165.38019512674842,127.89247963556657,141.03386698694231,119.11111502041298,137.7407356833786
