date,cdv,subyacente,cdv_clp,volumen
2025-05-12,JNJCL.SN,JNJ,154000.0,0
2025-05-13,JNJCL.SN,JNJ,154000.0,0
2025-05-14,JNJCL.SN,JNJ,154000.0,0
2025-05-15,JNJCL.SN,JNJ,154000.0,0
2025-05-16,JNJCL.SN,JNJ,154000.0,0
2025-05-19,JNJCL.SN,JNJ,154000.0,0
2025-05-20,JNJCL.SN,JNJ,154000.0,0
2025-05-22,JNJCL.SN,JNJ,154000.0,0
2025-05-23,JNJCL.SN,JNJ,154000.0,0
2025-05-26,JNJCL.SN,JNJ,154000.0,0
2025-05-27,JNJCL.SN,JNJ,154000.0,0
2025-05-28,JNJCL.SN,JNJ,154000.0,0
2025-05-29,JNJCL.SN,JNJ,154000.0,0
2025-05-30,JNJCL.SN,JNJ,154000.0,0
2025-06-02,JNJCL.SN,JNJ,154000.0,0
2025-06-03,JNJCL.SN,JNJ,154000.0,8
2025-06-04,JNJCL.SN,JNJ,154000.0,0
2025-06-05,JNJCL.SN,JNJ,154000.0,0
2025-06-06,JNJCL.SN,JNJ,154000.0,0
2025-06-09,JNJCL.SN,JNJ,154000.0,0
2025-06-10,JNJCL.SN,JNJ,154000.0,0
2025-06-11,JNJCL.SN,JNJ,154000.0,0
2025-06-12,JNJCL.SN,JNJ,154000.0,0
2025-06-13,JNJCL.SN,JNJ,154000.0,0
2025-06-16,JNJCL.SN,JNJ,154000.0,0
2025-06-17,JNJCL.SN,JNJ,154000.0,0
2025-06-18,JNJCL.SN,JNJ,154000.0,0
2025-06-19,JNJCL.SN,JNJ,154000.0,0
2025-06-23,JNJCL.SN,JNJ,154000.0,0
2025-06-24,JNJCL.SN,JNJ,154000.0,0
2025-06-25,JNJCL.SN,JNJ,154000.0,0
2025-06-26,JNJCL.SN,JNJ,154000.0,0
2025-06-27,JNJCL.SN,JNJ,154000.0,0
2025-06-30,JNJCL.SN,JNJ,154000.0,27
2025-07-01,JNJCL.SN,JNJ,154000.0,0
2025-07-02,JNJCL.SN,JNJ,154000.0,0
2025-07-03,JNJCL.SN,JNJ,154000.0,0
2025-07-04,JNJCL.SN,JNJ,154000.0,0
2025-07-07,JNJCL.SN,JNJ,147020.0,6263
2025-07-08,JNJCL.SN,JNJ,148557.0,95
2025-07-09,JNJCL.SN,JNJ,148000.0,236
2025-07-10,JNJCL.SN,JNJ,148000.0,7
2025-07-11,JNJCL.SN,JNJ,148000.0,7
2025-07-14,JNJCL.SN,JNJ,148000.0,16
2025-07-15,JNJCL.SN,JNJ,148000.0,3
2025-07-17,JNJCL.SN,JNJ,148000.0,18
2025-07-18,JNJCL.SN,JNJ,148000.0,32
2025-07-21,JNJCL.SN,JNJ,157050.0,70
2025-07-22,JNJCL.SN,JNJ,157050.0,14
2025-07-23,JNJCL.SN,JNJ,157050.0,5
2025-07-24,JNJCL.SN,JNJ,161506.0,70
2025-07-25,JNJCL.SN,JNJ,161506.0,42
2025-07-28,JNJCL.SN,JNJ,162957.0,138
2025-07-29,JNJCL.SN,JNJ,163146.0,84
2025-07-30,JNJCL.SN,JNJ,163146.0,28
2025-07-31,JNJCL.SN,JNJ,162745.0,53
2025-08-01,JNJCL.SN,JNJ,161200.0,143
2025-08-04,JNJCL.SN,JNJ,161200.0,0
2025-08-05,JNJCL.SN,JNJ,165500.0,80
2025-08-06,JNJCL.SN,JNJ,165500.0,36
2025-08-07,JNJCL.SN,JNJ,166418.0,57
2025-08-08,JNJCL.SN,JNJ,166418.0,12
2025-08-11,JNJCL.SN,JNJ,166418.0,0
2025-08-12,JNJCL.SN,JNJ,165793.0,76
2025-08-13,JNJCL.SN,JNJ,166474.0,121
2025-08-14,JNJCL.SN,JNJ,168700.0,80
2025-08-18,JNJCL.SN,JNJ,168700.0,21
2025-08-19,JNJCL.SN,JNJ,168700.0,39
2025-08-20,JNJCL.SN,JNJ,168700.0,26
2025-08-21,JNJCL.SN,JNJ,168700.0,8
2025-08-22,JNJCL.SN,JNJ,173201.0,84
2025-08-25,JNJCL.SN,JNJ,173201.0,13
2025-08-26,JNJCL.SN,JNJ,173201.0,21
2025-08-27,JNJCL.SN,JNJ,173201.0,20
2025-08-28,JNJCL.SN,JNJ,173201.0,37
2025-08-29,JNJCL.SN,JNJ,173201.0,0
2025-09-01,JNJCL.SN,JNJ,173201.0,0
2025-09-02,JNJCL.SN,JNJ,172900.0,7289
2025-09-03,JNJCL.SN,JNJ,172900.0,0
2025-09-04,JNJCL.SN,JNJ,172900.0,0
2025-09-05,JNJCL.SN,JNJ,172900.0,0
2025-09-08,JNJCL.SN,JNJ,172900.0,0
2025-09-09,JNJCL.SN,JNJ,172900.0,0
2025-09-10,JNJCL.SN,JNJ,172900.0,0
2025-09-11,JNJCL.SN,JNJ,172900.0,0
2025-09-12,JNJCL.SN,JNJ,172900.0,0
2025-09-15,JNJCL.SN,JNJ,172900.0,0
2025-09-16,JNJCL.SN,JNJ,172900.0,0
2025-09-17,JNJCL.SN,JNJ,172900.0,0
2025-09-22,JNJCL.SN,JNJ,172900.0,0
2025-09-23,JNJCL.SN,JNJ,172900.0,40
2025-09-24,JNJCL.SN,JNJ,172900.0,0
2025-09-25,JNJCL.SN,JNJ,172900.0,0
2025-09-26,JNJCL.SN,JNJ,169500.0,48
2025-09-29,JNJCL.SN,JNJ,169500.0,0
2025-09-30,JNJCL.SN,JNJ,169500.0,0
2025-10-01,JNJCL.SN,JNJ,169500.0,0
2025-10-02,JNJCL.SN,JNJ,169500.0,0
2025-10-03,JNJCL.SN,JNJ,169500.0,0
2025-10-06,JNJCL.SN,JNJ,169500.0,0
2025-10-07,JNJCL.SN,JNJ,169500.0,0
2025-10-08,JNJCL.SN,JNJ,169500.0,0
2025-10-09,JNJCL.SN,JNJ,169500.0,0
2025-10-10,JNJCL.SN,JNJ,169500.0,0
2025-10-13,JNJCL.SN,JNJ,169500.0,0
2025-10-14,JNJCL.SN,JNJ,169500.0,0
2025-10-15,JNJCL.SN,JNJ,169500.0,0
2025-10-16,JNJCL.SN,JNJ,169500.0,0
2025-10-17,JNJCL.SN,JNJ,169500.0,0
2025-10-20,JNJCL.SN,JNJ,169500.0,0
2025-10-21,JNJCL.SN,JNJ,169500.0,0
2025-10-22,JNJCL.SN,JNJ,169500.0,0
2025-10-23,JNJCL.SN,JNJ,169500.0,0
2025-10-24,JNJCL.SN,JNJ,169500.0,0
2025-10-27,JNJCL.SN,JNJ,169500.0,0
2025-10-28,JNJCL.SN,JNJ,169500.0,0
2025-10-29,JNJCL.SN,JNJ,169500.0,0
2025-10-30,JNJCL.SN,JNJ,169500.0,0
2025-11-03,JNJCL.SN,JNJ,169500.0,0
2025-11-04,JNJCL.SN,JNJ,169500.0,0
2025-11-05,JNJCL.SN,JNJ,169500.0,0
2025-11-06,JNJCL.SN,JNJ,169500.0,0
2025-11-07,JNJCL.SN,JNJ,169500.0,0
2025-11-10,JNJCL.SN,JNJ,169500.0,0
2025-11-11,JNJCL.SN,JNJ,169500.0,0
2025-11-12,JNJCL.SN,JNJ,169500.0,0
2025-11-13,JNJCL.SN,JNJ,169500.0,0
2025-11-14,JNJCL.SN,JNJ,169500.0,0
2025-11-17,JNJCL.SN,JNJ,169500.0,0
2025-11-18,JNJCL.SN,JNJ,169500.0,0
2025-11-19,JNJCL.SN,JNJ,169500.0,0
2025-11-20,JNJCL.SN,JNJ,169500.0,0
2025-11-21,JNJCL.SN,JNJ,169500.0,0
2025-11-24,JNJCL.SN,JNJ,169500.0,0
2025-11-25,JNJCL.SN,JNJ,169500.0,0
2025-11-26,JNJCL.SN,JNJ,169500.0,0
2025-11-27,JNJCL.SN,JNJ,169500.0,0
2025-11-28,JNJCL.SN,JNJ,169500.0,0
2025-12-01,JNJCL.SN,JNJ,169500.0,0
2025-12-02,JNJCL.SN,JNJ,169500.0,0
2025-12-03,JNJCL.SN,JNJ,169500.0,0
2025-12-04,JNJCL.SN,JNJ,169500.0,0
2025-12-05,JNJCL.SN,JNJ,169500.0,0
2025-12-09,JNJCL.SN,JNJ,169500.0,0
2025-12-10,JNJCL.SN,JNJ,169500.0,0
2025-12-11,JNJCL.SN,JNJ,169500.0,0
2025-12-12,JNJCL.SN,JNJ,169500.0,0
2025-12-15,JNJCL.SN,JNJ,169500.0,0
2025-12-16,JNJCL.SN,JNJ,169500.0,0
2025-12-17,JNJCL.SN,JNJ,169500.0,0
2025-12-18,JNJCL.SN,JNJ,169500.0,0
2025-12-19,JNJCL.SN,JNJ,169500.0,0
2025-12-22,JNJCL.SN,JNJ,169500.0,0
2025-12-23,JNJCL.SN,JNJ,169500.0,0
2025-12-24,JNJCL.SN,JNJ,169500.0,0
2025-12-26,JNJCL.SN,JNJ,169500.0,0
2025-12-29,JNJCL.SN,JNJ,169500.0,0
2025-12-30,JNJCL.SN,JNJ,169500.0,4
2026-01-02,JNJCL.SN,JNJ,169500.0,0
2026-01-05,JNJCL.SN,JNJ,169500.0,0
2026-01-06,JNJCL.SN,JNJ,169500.0,0
2026-01-07,JNJCL.SN,JNJ,169500.0,0
2026-01-08,JNJCL.SN,JNJ,169500.0,0
2026-01-09,JNJCL.SN,JNJ,169500.0,0
2026-01-12,JNJCL.SN,JNJ,169500.0,0
2026-01-13,JNJCL.SN,JNJ,169500.0,0
2026-01-14,JNJCL.SN,JNJ,169500.0,0
2026-01-15,JNJCL.SN,JNJ,169500.0,0
2026-01-16,JNJCL.SN,JNJ,169500.0,0
2026-01-19,JNJCL.SN,JNJ,169500.0,0
2026-01-20,JNJCL.SN,JNJ,169500.0,0
2026-01-21,JNJCL.SN,JNJ,169500.0,0
2026-01-22,JNJCL.SN,JNJ,169500.0,0
2026-01-23,JNJCL.SN,JNJ,169500.0,0
2026-01-26,JNJCL.SN,JNJ,169500.0,1
2026-01-27,JNJCL.SN,JNJ,169500.0,0
2026-01-28,JNJCL.SN,JNJ,169500.0,0
2026-01-29,JNJCL.SN,JNJ,169500.0,0
2026-01-30,JNJCL.SN,JNJ,169500.0,0
2026-02-02,JNJCL.SN,JNJ,169500.0,0
2026-02-03,JNJCL.SN,JNJ,169500.0,0
2026-02-04,JNJCL.SN,JNJ,169500.0,0
2026-02-05,JNJCL.SN,JNJ,169500.0,0
2026-02-06,JNJCL.SN,JNJ,169500.0,0
2026-02-09,JNJCL.SN,JNJ,169500.0,0
2026-02-10,JNJCL.SN,JNJ,169500.0,0
2026-02-11,JNJCL.SN,JNJ,169500.0,0
2026-02-12,JNJCL.SN,JNJ,169500.0,0
2026-02-13,JNJCL.SN,JNJ,209590.0,44
2026-02-16,JNJCL.SN,JNJ,209590.0,0
2026-02-17,JNJCL.SN,JNJ,209590.0,0
2026-02-18,JNJCL.SN,JNJ,209590.0,0
2026-02-19,JNJCL.SN,JNJ,209590.0,0
2026-02-20,JNJCL.SN,JNJ,209590.0,0
2026-02-23,JNJCL.SN,JNJ,209590.0,0
2026-02-24,JNJCL.SN,JNJ,209590.0,0
2026-02-25,JNJCL.SN,JNJ,209590.0,0
2026-02-26,JNJCL.SN,JNJ,209590.0,0
2026-02-27,JNJCL.SN,JNJ,209590.0,0
2026-03-02,JNJCL.SN,JNJ,209590.0,0
2026-03-03,JNJCL.SN,JNJ,209590.0,0
2026-03-04,JNJCL.SN,JNJ,209590.0,0
2026-03-05,JNJCL.SN,JNJ,209590.0,0
2026-03-06,JNJCL.SN,JNJ,209590.0,6
2026-03-09,JNJCL.SN,JNJ,209590.0,0
2026-03-10,JNJCL.SN,JNJ,209590.0,0
2026-03-11,JNJCL.SN,JNJ,209590.0,0
2026-03-12,JNJCL.SN,JNJ,209590.0,0
2026-03-13,JNJCL.SN,JNJ,209590.0,0
2026-03-16,JNJCL.SN,JNJ,209590.0,0
2026-03-17,JNJCL.SN,JNJ,209590.0,0
2026-03-18,JNJCL.SN,JNJ,209590.0,0
2026-03-19,JNJCL.SN,JNJ,209590.0,0
2026-03-20,JNJCL.SN,JNJ,209590.0,0
2026-03-23,JNJCL.SN,JNJ,209590.0,0
2026-03-24,JNJCL.SN,JNJ,209590.0,0
2026-03-25,JNJCL.SN,JNJ,209590.0,0
2026-03-26,JNJCL.SN,JNJ,209590.0,3
2026-03-27,JNJCL.SN,JNJ,209590.0,0
2026-03-30,JNJCL.SN,JNJ,209590.0,0
2026-03-31,JNJCL.SN,JNJ,209590.0,0
2026-04-01,JNJCL.SN,JNJ,209590.0,0
2026-04-02,JNJCL.SN,JNJ,209590.0,1
2026-04-06,JNJCL.SN,JNJ,209590.0,0
2026-04-07,JNJCL.SN,JNJ,209590.0,0
2026-04-08,JNJCL.SN,JNJ,209590.0,0
2026-04-09,JNJCL.SN,JNJ,209590.0,0
2026-04-10,JNJCL.SN,JNJ,209590.0,0
2026-04-13,JNJCL.SN,JNJ,209590.0,0
2026-04-14,JNJCL.SN,JNJ,209590.0,0
2026-04-15,JNJCL.SN,JNJ,209590.0,0
2026-04-16,JNJCL.SN,JNJ,209590.0,0
2026-04-17,JNJCL.SN,JNJ,209590.0,0
2026-04-20,JNJCL.SN,JNJ,209590.0,0
2026-04-21,JNJCL.SN,JNJ,209590.0,0
2026-04-22,JNJCL.SN,JNJ,209590.0,0
2026-04-23,JNJCL.SN,JNJ,209590.0,0
2026-04-24,JNJCL.SN,JNJ,209590.0,0
2026-04-27,JNJCL.SN,JNJ,209590.0,0
2026-04-28,JNJCL.SN,JNJ,209590.0,0
2026-04-29,JNJCL.SN,JNJ,209590.0,0
2026-04-30,JNJCL.SN,JNJ,209590.0,0
2026-05-04,JNJCL.SN,JNJ,209590.0,0
2026-05-05,JNJCL.SN,JNJ,209590.0,0
2026-05-06,JNJCL.SN,JNJ,209590.0,0
2026-05-07,JNJCL.SN,JNJ,209590.0,0
2026-05-08,JNJCL.SN,JNJ,209590.0,0
2026-05-11,JNJCL.SN,JNJ,209590.0,0
2026-05-12,JNJCL.SN,JNJ,209590.0,0
2026-05-13,JNJCL.SN,JNJ,209590.0,0
2026-05-14,JNJCL.SN,JNJ,209590.0,0
2026-05-15,JNJCL.SN,JNJ,209590.0,0
2026-05-18,JNJCL.SN,JNJ,209590.0,0
2026-05-19,JNJCL.SN,JNJ,209590.0,0
2026-05-20,JNJCL.SN,JNJ,209590.0,0
2026-05-22,JNJCL.SN,JNJ,209590.0,0
2026-05-25,JNJCL.SN,JNJ,209590.0,0
2026-05-26,JNJCL.SN,JNJ,209590.0,0
2026-05-27,JNJCL.SN,JNJ,209590.0,0
2026-05-28,JNJCL.SN,JNJ,209590.0,0
2026-05-29,JNJCL.SN,JNJ,209590.0,0
2026-06-01,JNJCL.SN,JNJ,209590.0,0
2026-06-02,JNJCL.SN,JNJ,209590.0,0
2026-06-03,JNJCL.SN,JNJ,209590.0,0
2026-06-04,JNJCL.SN,JNJ,209590.0,0
2026-06-05,JNJCL.SN,JNJ,209590.0,0
2026-06-08,JNJCL.SN,JNJ,209590.0,0
2026-06-09,JNJCL.SN,JNJ,209590.0,0
2026-06-10,JNJCL.SN,JNJ,209590.0,0
2026-06-11,JNJCL.SN,JNJ,209590.0,0
2026-06-12,JNJCL.SN,JNJ,209590.0,0
2026-06-15,JNJCL.SN,JNJ,209590.0,0
2026-06-16,JNJCL.SN,JNJ,209590.0,0
2026-06-17,JNJCL.SN,JNJ,209590.0,0
2026-06-18,JNJCL.SN,JNJ,209590.0,0
2026-06-19,JNJCL.SN,JNJ,209590.0,0
2026-06-22,JNJCL.SN,JNJ,209590.0,0
2026-06-23,JNJCL.SN,JNJ,209590.0,0
2026-06-24,JNJCL.SN,JNJ,209590.0,0
2026-06-25,JNJCL.SN,JNJ,209590.0,0
2026-06-26,JNJCL.SN,JNJ,209590.0,0
2026-06-30,JNJCL.SN,JNJ,209590.0,4
2026-07-01,JNJCL.SN,JNJ,209590.0,1
2026-07-02,JNJCL.SN,JNJ,209590.0,0
2026-07-03,JNJCL.SN,JNJ,209590.0,0
2026-07-06,JNJCL.SN,JNJ,209590.0,0
2026-07-07,JNJCL.SN,JNJ,209590.0,0
2026-07-08,JNJCL.SN,JNJ,209590.0,0
2026-07-09,JNJCL.SN,JNJ,209590.0,0
2026-07-10,JNJCL.SN,JNJ,209590.0,2
2026-07-13,JNJCL.SN,JNJ,209590.0,0
2026-07-14,JNJCL.SN,JNJ,209590.0,0
2026-07-15,JNJCL.SN,JNJ,209590.0,0
2026-07-17,JNJCL.SN,JNJ,209590.0,0
2026-07-20,JNJCL.SN,JNJ,209590.0,0
2026-07-21,JNJCL.SN,JNJ,232150.0,0
2026-07-22,JNJCL.SN,JNJ,232150.0,0
2026-07-23,JNJCL.SN,JNJ,232150.0,0
2026-07-24,JNJCL.SN,JNJ,232150.0,0
2026-07-27,JNJCL.SN,JNJ,232150.0,0
2026-07-28,JNJCL.SN,JNJ,250900.0,0
2026-07-29,JNJCL.SN,JNJ,250900.0,0
2026-07-30,JNJCL.SN,JNJ,250900.0,0
2026-07-31,JNJCL.SN,JNJ,250900.0,0
2026-08-03,JNJCL.SN,JNJ,250900.0,0
2026-08-04,JNJCL.SN,JNJ,235300.0,0
2026-08-05,JNJCL.SN,JNJ,235300.0,0
2026-08-06,JNJCL.SN,JNJ,235300.0,0
2026-08-07,JNJCL.SN,JNJ,235300.0,0
2026-08-10,JNJCL.SN,JNJ,235300.0,0
2026-08-11,JNJCL.SN,JNJ,239900.0,0
2026-08-12,JNJCL.SN,JNJ,239900.0,0
2026-08-13,JNJCL.SN,JNJ,239900.0,0
2026-08-14,JNJCL.SN,JNJ,239900.0,0
2026-08-17,JNJCL.SN,JNJ,239900.0,0
2026-08-18,JNJCL.SN,JNJ,239860.0,0
2026-08-19,JNJCL.SN,JNJ,239860.0,0
2026-08-20,JNJCL.SN,JNJ,239860.0,0
2026-08-21,JNJCL.SN,JNJ,239860.0,0
2026-08-24,JNJCL.SN,JNJ,239860.0,0
2026-08-25,JNJCL.SN,JNJ,249730.0,0
2026-08-26,JNJCL.SN,JNJ,249730.0,0
2026-08-27,JNJCL.SN,JNJ,249730.0,0
2026-08-28,JNJCL.SN,JNJ,249730.0,0
2026-08-31,JNJCL.SN,JNJ,249730.0,0
2026-09-01,JNJCL.SN,JNJ,249730.0,0
2026-09-02,JNJCL.SN,JNJ,249730.0,0
2026-09-03,JNJCL.SN,JNJ,249730.0,0
2026-09-04,JNJCL.SN,JNJ,249730.0,0
2026-09-07,JNJCL.SN,JNJ,249730.0,0
2026-09-08,JNJCL.SN,JNJ,249730.0,1
2026-09-09,JNJCL.SN,JNJ,249960.0,0
2026-09-10,JNJCL.SN,JNJ,249960.0,0
2026-09-11,JNJCL.SN,JNJ,249960.0,0
2026-09-14,JNJCL.SN,JNJ,249960.0,0
2026-09-15,JNJCL.SN,JNJ,255010.0,0
2026-09-16,JNJCL.SN,JNJ,255010.0,0
2026-09-17,JNJCL.SN,JNJ,255010.0,0
2026-09-21,JNJCL.SN,JNJ,255010.0,0
2024-09-23,KOCL.SN,KO,60000.0,0
2024-09-24,KOCL.SN,KO,60000.0,10
2024-09-25,KOCL.SN,KO,60000.0,0
2024-09-26,KOCL.SN,KO,60000.0,0
2024-09-27,KOCL.SN,KO,60000.0,0
2024-09-30,KOCL.SN,KO,60000.0,0
2024-10-01,KOCL.SN,KO,60000.0,0
2024-10-02,KOCL.SN,KO,60000.0,0
2024-10-03,KOCL.SN,KO,60000.0,102
2024-10-04,KOCL.SN,KO,60000.0,0
2024-10-07,KOCL.SN,KO,60000.0,0
2024-10-08,KOCL.SN,KO,60000.0,10
2024-10-09,KOCL.SN,KO,60000.0,0
2024-10-10,KOCL.SN,KO,60000.0,0
2024-10-11,KOCL.SN,KO,60000.0,0
2024-10-14,KOCL.SN,KO,60000.0,0
2024-10-15,KOCL.SN,KO,60000.0,0
2024-10-16,KOCL.SN,KO,60000.0,0
2024-10-17,KOCL.SN,KO,60000.0,0
2024-10-18,KOCL.SN,KO,60000.0,30
2024-10-21,KOCL.SN,KO,60000.0,0
2024-10-22,KOCL.SN,KO,60000.0,0
2024-10-23,KOCL.SN,KO,60000.0,0
2024-10-24,KOCL.SN,KO,60000.0,0
2024-10-25,KOCL.SN,KO,60000.0,1
2024-10-28,KOCL.SN,KO,60000.0,0
2024-10-29,KOCL.SN,KO,60000.0,0
2024-10-30,KOCL.SN,KO,60000.0,0
2024-11-04,KOCL.SN,KO,60000.0,0
2024-11-05,KOCL.SN,KO,60000.0,1
2024-11-06,KOCL.SN,KO,60000.0,46
2024-11-07,KOCL.SN,KO,60000.0,0
2024-11-08,KOCL.SN,KO,60000.0,0
2024-11-11,KOCL.SN,KO,60000.0,0
2024-11-12,KOCL.SN,KO,60000.0,0
2024-11-13,KOCL.SN,KO,60000.0,0
2024-11-14,KOCL.SN,KO,60000.0,0
2024-11-15,KOCL.SN,KO,60000.0,0
2024-11-18,KOCL.SN,KO,60800.0,400
2024-11-19,KOCL.SN,KO,60800.0,0
2024-11-20,KOCL.SN,KO,60800.0,104
2024-11-21,KOCL.SN,KO,60800.0,0
2024-11-22,KOCL.SN,KO,60800.0,0
2024-11-25,KOCL.SN,KO,60800.0,0
2024-11-26,KOCL.SN,KO,60800.0,0
2024-11-27,KOCL.SN,KO,60800.0,16
2024-11-28,KOCL.SN,KO,60800.0,0
2024-11-29,KOCL.SN,KO,60800.0,0
2024-12-02,KOCL.SN,KO,60800.0,0
2024-12-03,KOCL.SN,KO,60800.0,0
2024-12-04,KOCL.SN,KO,60800.0,0
2024-12-05,KOCL.SN,KO,60800.0,0
2024-12-06,KOCL.SN,KO,60800.0,0
2024-12-09,KOCL.SN,KO,60800.0,1
2024-12-10,KOCL.SN,KO,60800.0,0
2024-12-11,KOCL.SN,KO,60800.0,0
2024-12-12,KOCL.SN,KO,60800.0,0
2024-12-13,KOCL.SN,KO,60800.0,0
2024-12-16,KOCL.SN,KO,60800.0,0
2024-12-17,KOCL.SN,KO,60800.0,0
2024-12-18,KOCL.SN,KO,60800.0,48
2024-12-19,KOCL.SN,KO,60800.0,0
2024-12-20,KOCL.SN,KO,60800.0,0
2024-12-23,KOCL.SN,KO,60800.0,0
2024-12-24,KOCL.SN,KO,60800.0,1
2024-12-26,KOCL.SN,KO,60800.0,0
2024-12-27,KOCL.SN,KO,60800.0,0
2024-12-30,KOCL.SN,KO,60800.0,0
2025-01-02,KOCL.SN,KO,60800.0,0
2025-01-03,KOCL.SN,KO,60800.0,0
2025-01-06,KOCL.SN,KO,60800.0,0
2025-01-07,KOCL.SN,KO,60800.0,0
2025-01-08,KOCL.SN,KO,60800.0,0
2025-01-09,KOCL.SN,KO,60800.0,0
2025-01-10,KOCL.SN,KO,60800.0,0
2025-01-13,KOCL.SN,KO,60800.0,0
2025-01-14,KOCL.SN,KO,60800.0,0
2025-01-15,KOCL.SN,KO,60800.0,0
2025-01-16,KOCL.SN,KO,60800.0,0
2025-01-17,KOCL.SN,KO,60800.0,0
2025-01-20,KOCL.SN,KO,60800.0,0
2025-01-21,KOCL.SN,KO,60800.0,0
2025-01-22,KOCL.SN,KO,60800.0,31
2025-01-23,KOCL.SN,KO,60800.0,7
2025-01-24,KOCL.SN,KO,60800.0,3
2025-01-27,KOCL.SN,KO,60800.0,0
2025-01-28,KOCL.SN,KO,60800.0,0
2025-01-29,KOCL.SN,KO,60800.0,40
2025-01-30,KOCL.SN,KO,60800.0,0
2025-01-31,KOCL.SN,KO,60800.0,0
2025-02-03,KOCL.SN,KO,60800.0,0
2025-02-04,KOCL.SN,KO,60800.0,0
2025-02-05,KOCL.SN,KO,60800.0,0
2025-02-06,KOCL.SN,KO,60800.0,20
2025-02-07,KOCL.SN,KO,60800.0,30
2025-02-10,KOCL.SN,KO,60800.0,0
2025-02-11,KOCL.SN,KO,60800.0,11
2025-02-12,KOCL.SN,KO,60800.0,0
2025-02-13,KOCL.SN,KO,60800.0,1
2025-02-14,KOCL.SN,KO,60800.0,0
2025-02-17,KOCL.SN,KO,60800.0,0
2025-02-18,KOCL.SN,KO,60800.0,0
2025-02-19,KOCL.SN,KO,60800.0,0
2025-02-20,KOCL.SN,KO,60800.0,0
2025-02-21,KOCL.SN,KO,66851.0,123
2025-02-24,KOCL.SN,KO,66851.0,0
2025-02-25,KOCL.SN,KO,66851.0,0
2025-02-26,KOCL.SN,KO,66851.0,0
2025-02-27,KOCL.SN,KO,66851.0,0
2025-02-28,KOCL.SN,KO,66851.0,0
2025-03-03,KOCL.SN,KO,66851.0,0
2025-03-04,KOCL.SN,KO,66851.0,0
2025-03-05,KOCL.SN,KO,66851.0,0
2025-03-06,KOCL.SN,KO,66851.0,5
2025-03-07,KOCL.SN,KO,66851.0,0
2025-03-10,KOCL.SN,KO,66851.0,0
2025-03-11,KOCL.SN,KO,66851.0,0
2025-03-12,KOCL.SN,KO,66851.0,0
2025-03-13,KOCL.SN,KO,66851.0,0
2025-03-14,KOCL.SN,KO,66851.0,0
2025-03-17,KOCL.SN,KO,66851.0,0
2025-03-18,KOCL.SN,KO,66851.0,0
2025-03-19,KOCL.SN,KO,66851.0,0
2025-03-20,KOCL.SN,KO,66851.0,0
2025-03-21,KOCL.SN,KO,66851.0,0
2025-03-24,KOCL.SN,KO,66851.0,0
2025-03-25,KOCL.SN,KO,66851.0,15
2025-03-26,KOCL.SN,KO,66851.0,0
2025-03-27,KOCL.SN,KO,66851.0,0
2025-03-28,KOCL.SN,KO,66851.0,3
2025-03-31,KOCL.SN,KO,66851.0,0
2025-04-01,KOCL.SN,KO,66851.0,0
2025-04-02,KOCL.SN,KO,66851.0,0
2025-04-03,KOCL.SN,KO,66851.0,37
2025-04-04,KOCL.SN,KO,66851.0,3
2025-04-07,KOCL.SN,KO,66851.0,9
2025-04-08,KOCL.SN,KO,66851.0,0
2025-04-09,KOCL.SN,KO,66851.0,0
2025-04-10,KOCL.SN,KO,66851.0,0
2025-04-11,KOCL.SN,KO,66851.0,0
2025-04-14,KOCL.SN,KO,66851.0,0
2025-04-15,KOCL.SN,KO,66851.0,0
2025-04-16,KOCL.SN,KO,66851.0,0
2025-04-17,KOCL.SN,KO,66851.0,0
2025-04-21,KOCL.SN,KO,66851.0,0
2025-04-22,KOCL.SN,KO,66851.0,0
2025-04-23,KOCL.SN,KO,66851.0,0
2025-04-24,KOCL.SN,KO,66851.0,0
2025-04-25,KOCL.SN,KO,66851.0,1
2025-04-28,KOCL.SN,KO,66851.0,0
2025-04-29,KOCL.SN,KO,66851.0,0
2025-04-30,KOCL.SN,KO,66851.0,1
2025-05-02,KOCL.SN,KO,66851.0,0
2025-05-05,KOCL.SN,KO,66851.0,10
2025-05-06,KOCL.SN,KO,66851.0,0
2025-05-07,KOCL.SN,KO,66851.0,0
2025-05-08,KOCL.SN,KO,66851.0,5
2025-05-09,KOCL.SN,KO,66851.0,0
2025-05-12,KOCL.SN,KO,66851.0,50
2025-05-13,KOCL.SN,KO,66851.0,0
2025-05-14,KOCL.SN,KO,66851.0,0
2025-05-15,KOCL.SN,KO,66851.0,1
2025-05-16,KOCL.SN,KO,66851.0,0
2025-05-19,KOCL.SN,KO,66851.0,0
2025-05-20,KOCL.SN,KO,66851.0,7
2025-05-22,KOCL.SN,KO,66851.0,27
2025-05-23,KOCL.SN,KO,66851.0,111
2025-05-26,KOCL.SN,KO,66851.0,0
2025-05-27,KOCL.SN,KO,66851.0,0
2025-05-28,KOCL.SN,KO,66851.0,2
2025-05-29,KOCL.SN,KO,66851.0,0
2025-05-30,KOCL.SN,KO,66851.0,0
2025-06-02,KOCL.SN,KO,66851.0,0
2025-06-03,KOCL.SN,KO,66851.0,15
2025-06-04,KOCL.SN,KO,66851.0,0
2025-06-05,KOCL.SN,KO,66851.0,9
2025-06-06,KOCL.SN,KO,66851.0,0
2025-06-09,KOCL.SN,KO,66851.0,1
2025-06-10,KOCL.SN,KO,66851.0,0
