source_kind,source_page,source_line,date,ticker,instrument_type,broker,recommendation,score,unified_action,status,issues,raw_text
estructurada,12,8,2021-08-10,COPEC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. cOPEC Credicorp Capital Mantener 6.126,00 10.200,00 » 10.200,00 66.50% 10/08/2021"
estructurada,12,7,2021-08-10,LTM,accion_local,JPMorgan,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Latam Airlines L™ JPMorgan ‘Subponderar 25,40 1.400,00 » 1.400,00 5.411,81% 10/08/2021"
estructurada,12,5,2021-08-10,RIPLEY,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY Credicorp Capital Comprar 383,99 300,00 » 300,00 -21,87% 10/08/2021"
estructurada,11,18,2021-08-10,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA. smu Credicorp Capital Comprar 129,00 170,00 » 170,00 31,78% 10/08/2021"
no_interpretada,12,6,2021-08-10,SMU,accion_local,Security,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SMU SA. smu Security Neutral 129,00 190,00 » 190,00 47.29% 10/08/2021"
estructurada,11,10,2021-08-11,AGUAS-A,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A BTG Pactual Comprar 337,45 280,00 » 280,00 -17,02% 11/08/2021"
estructurada,11,16,2021-08-11,BSANTANDER,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER —_BTG Pactual Comprar 78,16 45,00 » 45,00 -42,43% 11/08/2021"
estructurada,11,9,2021-08-11,CENCOSUD,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A CENCOsUuD BTG Pactual Comprar 2.005,00 1.850,00 » 1.850,00 1.73% 11/08/2021"
estructurada,11,7,2021-08-11,COLBUN,accion_local,BCI,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN BCI Neutral 135,60 150,00 » 150,00 10,62% 11/08/2021"
estructurada,11,4,2021-08-11,COLBUN,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN BTG Pactual Comprar 135,60 154,00 » 145,00 6.93% 11/08/2021"
estructurada,11,6,2021-08-11,COLBUN,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Colbiin S.A. COLBUN Credicorp Capital Comprar 135,60 155,00 » 155,00 14,31% 11/08/2021"
no_interpretada,11,11,2021-08-11,COLBUN,accion_local,LarrainVial Estudios,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN parainvial Neutral 135,60 145,00 » 145,00 6.93% 11/08/2021"
no_interpretada,11,5,2021-08-11,COLBUN,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Colbin S.A. COLBUN SCOTIA Igual al mercado 135,60 135,00 » 135,00 0.48% 11/08/2021"
estructurada,11,8,2021-08-11,CONCHATORO,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO —_BTG Pactual Comprar 856,10 1.800,00 » 1.800,00 110,26% 11/08/2021"
no_interpretada,11,14,2021-08-11,ENELGXCH,accion_local_historica,LarrainVial Estudios,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Generacién Chile ENELGXCH parainvial Neutral 552,00 345,00 » 345,00 -37,50% 11/08/2021"
estructurada,10,18,2021-08-12,ANDINA-B,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Credicorp Capital Comprar 4.747,00 2.200,00 » 2.200,00 -53,65% 12/08/2021"
estructurada,10,20,2021-08-12,CENCOSUD,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Credicorp Capital Comprar 2.005,00 1.820,00 » 1.820,00 -9,23% 12/08/2021"
estructurada,10,21,2021-08-12,CMPC,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPC Credicorp Capital Comprar 1.074,00 2.800,00 » 2.800,00 160,71% 12/08/2021"
estructurada,10,19,2021-08-12,ENELGXCH,accion_local_historica,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Generacién Chile ENELGXCH Credicorp Capital Mantener 552,00 345,00 » 345,00 -37,50% 12/08/2021"
estructurada,10,13,2021-08-13,ANDINA-B,accion_local,Goldman Sachs,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Goldman Sachs Comprar 4.747,00 2.224,00 -53,15% 13/08/2021"
estructurada,10,11,2021-08-13,CCU,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Compafiia Cervecerias ccu Goldman Sachs Vender 5.230,00 6.550,00 25.24% 13/08/2021"
no_interpretada,10,10,2021-08-13,CENCOSHOPP,accion_local,Security,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud Shopping CENCOSHOPP Security Sobreponderar 1.840,00 » 1.840,00 13/08/2021"
estructurada,10,16,2021-08-13,CENCOSUD,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD BTG Pactual Comprar 2.005,00 1.850,00 » 1.850,00 1.73% 13/08/2021"
estructurada,10,14,2021-08-13,CENCOSUD,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Credicorp Capital Comprar 2.005,00 1.820,00 » 1.820,00 -9,23% 13/08/2021"
estructurada,10,17,2021-08-13,CENCOSUD,accion_local,Goldman Sachs,Vender,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Goldman Sachs Vender 2.005,00 1.180,00 » 1.180,00 -41,15% 13/08/2021"
no_interpretada,10,9,2021-08-13,CENCOSUD,accion_local,Security,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Security Neutral 2.005,00 1.650,00 » 1.650,00 ATT1% 13/08/2021"
estructurada,9,19,2021-08-16,BSANTANDER,accion_local,HSBC,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER HSBC Comprar 78,16 45,00 -42,43% 16/08/2021"
estructurada,9,15,2021-08-16,CHILE,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE Credicorp Capital Comprar 188,88 100,00 » 100,00 -47,06% 16/08/2021"
no_interpretada,9,16,2021-08-16,CHILE,accion_local,HSBC,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE HSBC Comprar 188,88 82,00 -56,59% 16/08/2021"
estructurada,9,20,2021-08-16,MULTIFOODS,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Multiexport Foods S.A. MULTIFOODS ~—BICE Comprar 422,00 16/08/2021"
no_interpretada,9,22,2021-08-16,VAPORES,accion_local,Renta4,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"pana VAPORES Rentad Comprar 47,20 85,00 » 93,50 98.09% 16/08/2021"
no_interpretada,9,12,2021-08-17,RIPLEY,accion_local,LarrainVial Estudios,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY aranvel ‘Sobreponderar 383,99 240,00 -37,50% 17/08/2021"
estructurada,9,7,2021-08-18,AESANDES,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AES Andes AESANDES SANTANDER ‘Comprar 140,00 » 140,00 18/08/2021"
estructurada,9,5,2021-08-18,CENCOSHOPP,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud Shopping CENCOSHOPP — SANTANDER ‘Comprar 1.800,00 » 1.800,00 18/08/2021"
estructurada,9,8,2021-08-18,COPEC,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC BANCHILE Comprar 6.126,00 8.900,00 » 8.900,00 45,28% 18/08/2021"
estructurada,8,25,2021-08-18,COPEC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. cOPEC Credicorp Capital Mantener 6.126,00 10.200,00 » 10.200,00 66,50% 18/08/2021"
estructurada,9,6,2021-08-18,ECL,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL SANTANDER Comprar 1.799,90 1.270,00 » 1.270,00 -29,44% 18/08/2021"
estructurada,8,26,2021-08-18,SMSAAM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sociedad Matriz SAAMS.A. SMSAAM Credicorp Capital Comprar 137.91 70,00 » 70,00 -49,24% 18/08/2021"
estructurada,8,21,2021-08-19,AESANDES,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AES Andes AESANDES SANTANDER Comprar 140,00 » 140,00 19/08/2021"
estructurada,8,22,2021-08-19,ECL,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL SANTANDER Comprar 1.799,90 1.270,00 » 1.270,00 -29,44% 19/08/2021"
estructurada,8,4,2021-08-19,PARAUCO,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Parque Arauco S.A. PARAUCO Credicorp Capital Mantener 3.968,10 1.540,00 » 1.540,00 61,19% 19/08/2021"
estructurada,7,27,2021-08-19,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMU S.A. SMU Credicorp Capital © Comprar 129,00 170,00 » 170,00 31,78% 19/08/2021"
estructurada,8,24,2021-08-19,SQM-ADR,adr,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"onion, SQM (ADR) BANCHILE Comprar 59,00 » 59,00 19/08/2021"
estructurada,8,10,2021-08-19,SQM-ADR,adr,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ae CaN SQM (ADR) BTG Pactual Comprar 56,10 » 56,10 19/08/2021"
estructurada,8,6,2021-08-19,SQM-ADR,adr,Morgan Stanley,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"ae SQM (ADR) Morgan Stanley Subponderar 45,00 19/08/2021"
no_interpretada,8,15,2021-08-19,SQM-ADR,adr,Morningstar,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ones SQM (ADR) Momingstar Comprar 60,00 » 60,00 19/08/2021"
estructurada,8,11,2021-08-19,SQM-B,accion_local,BICE,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sociedad Quimicay Minera sany.p BICE Mantener 66.050,00 35.184,00 » 35.184,00 -46,73% 19/08/2021"
estructurada,8,13,2021-08-19,SQM-B,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Se yMinera sqM-B Credicorp Capital Mantener 66.050,00 42.000,00 » 42.000,00 -36,41% 19/08/2021"
estructurada,7,26,2021-08-20,ANDINA-B,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Credicorp Capital © Comprar 4.747,00 2.200,00 » 2.200,00 -53,65% 20/08/2021"
estructurada,7,24,2021-08-20,SECURITY,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Grupo Security S.A. SECURITY BICE Comprar 182,00 » 182,00 20/08/2021"
estructurada,7,25,2021-08-20,SECURITY,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Grupo Security S.A. SECURITY Credicorp Capital © Mantener 170,00 » 170,00 20/08/2021"
estructurada,7,13,2021-08-20,SQM-ADR,adr,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"de Chile SA. SQM (ADR) BANCHILE Comprar 59,00 » 62,00 20/08/2021"
estructurada,7,21,2021-08-20,SQM-ADR,adr,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"de Chile S.A. SQM (ADR) BTG Pactual Comprar 56,10 » 56,10 20/08/2021"
no_interpretada,7,23,2021-08-20,SQM-ADR,adr,Bank of America,Inferior al mercado,-1.0,VENDER,VALIDADA_AUTOMATICA,,"de Chile S.A. SQM (ADR) (BofA) Inferior al mercado 38,00 » 38,00 20/08/2021"
no_interpretada,7,17,2021-08-20,SQM-ADR,adr,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Gechie SA. y SQM (ADR) SCOTIA Igual al mercado 43,00 » 46,00 20/08/2021"
no_interpretada,7,8,2021-08-23,COPEC,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC SCOTIA Igual al mercado 6.126,00 9.200,00 » 9.200,00 50,18% 23/08/2021"
no_interpretada,7,10,2021-08-23,ENTEL,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Telecomunicack SA ENTEL SCOTIA Igual al mercado 3.686,00 4.145,00 » 4.275,00 15,98% 23/08/2021"
no_interpretada,7,11,2021-08-23,SONDA,accion_local,SCOTIA,Igual al mercado,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Sonda S.A. SONDA SCOTIA Igual al mercado 305,00 640,00 » 366,90 20,30% 23/08/2021"
estructurada,6,18,2021-08-24,CMPC,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPc Morgan Stanley Sobreponderar 1.074,00 2.597,00 » 2.257,00 110,15% 24/08/2021"
estructurada,6,12,2021-08-24,COPEC,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC BANCHILE Comprar 6.126,00 8.900,00 » 8.900,00 45,28% 24/08/2021"
estructurada,6,14,2021-08-24,COPEC,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC BTG Pactual Neutral 6.126,00 7.580,00 » 7.580,00 23,73% 24/08/2021"
estructurada,6,11,2021-08-24,COPEC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. CoPEc Credicorp Capital Mantener 6.126,00 10.200,00 » 10.200,00 66.50% 24/08/2021"
estructurada,6,15,2021-08-24,COPEC,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC JPMorgan Neutral 6.126,00 9.600,00 » 9.600,00 56.71% 24/08/2021"
estructurada,6,13,2021-08-24,COPEC,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Morgan Stanley Sobreponderar 6.126,00 11.103,00 » 11.103,00 81,24% 24/08/2021"
estructurada,7,5,2021-08-24,COPEC,accion_local,Morgan Stanley,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas COPEC S.A. COPEC Morgan Stanley Sobreponderar 6.126,00 11.103,00 » 8.047,00 31,36% 24/08/2021"
estructurada,6,16,2021-08-24,SECURITY,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Grupo Security S.A. SECURITY Credicorp Capital Mantener 170,00 » 170,00 24/08/2021"
estructurada,6,4,2021-08-25,ANDINA-B,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora AndinaS.A. ANDINA-B SANTANDER Comprar 4.747,00 2.276,00 » 2.276,00 -52,05% 25/08/2021"
estructurada,6,5,2021-08-25,CENCOSUD,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD BTG Pactual Comprar 2.005,00 1.850,00 » 1.850,00 7.73% 25/08/2021"
estructurada,6,7,2021-08-25,FALABELLA,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SAC. Falabella FALABELLA Credicorp Capital Comprar 5.853,00 3.470,00 » 3.470,00 -40,71% 25/08/2021"
estructurada,6,8,2021-08-25,ILC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Inversiones La Construccién ILC Credicorp Capital © Mantener 21.700,00 7.600,00 » 7.600,00 -~64,98% 25/08/2021"
estructurada,6,10,2021-08-25,SALFACORP,accion_local,BCI,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Salfacorp S.A. SALFACORP BCI Sobreponderar 1.240,00 650,00 » 650,00 -4T 58% 25/08/2021"
estructurada,6,6,2021-08-25,SMU,accion_local,BTG Pactual,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMU SA. SMU BTG Pactual Comprar 129,00 175,00 » 175,00 35,66% 25/08/2021"
estructurada,5,18,2021-08-26,AESANDES,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AES Andes AESANDES SANTANDER Comprar 140,00 » 140,00 26/08/2021"
estructurada,5,17,2021-08-26,AGUAS-A,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A SANTANDER Comprar 337,45 320,00 » 320,00 -5,17% 26/08/2021"
estructurada,5,15,2021-08-26,CAP,accion_local,JPMorgan,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cap SA. CAP JPMorgan Sobreponderar 6.390,00 19.450,00 » 19.000,00 197,34% 26/08/2021"
estructurada,5,19,2021-08-26,ECL,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"ECLSA ECL SANTANDER Comprar 1.799,90 1.270,00 » 1.270,00 -29,44% 26/08/2021"
estructurada,5,16,2021-08-26,ENELGXCH,accion_local_historica,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Generacién Chile ENELGXCH Credicorp Capital © Mantener 552,00 345,00 » 345,00 -37,50% 26/08/2021"
estructurada,5,11,2021-08-27,AGUAS-A,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A Credicorp Capital + Mantener 337,45 185,00 » 185,00 -45,18% 27/08/2021"
no_interpretada,5,14,2021-08-27,AGUAS-A,accion_local,SCOTIA,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A SCOTIA Superior al 337,45 308,00 » 238,00 -29,47% 27/08/2021"
estructurada,5,13,2021-08-27,FORUS,accion_local,Credicorp Capital,En Revisión,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Forus S.A. FORUS Credicorp Capital En Revision 1.984,00 - NA 27/08/2021"
estructurada,5,12,2021-08-27,ILC,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Inversiones La Construccién ILC Credicorp Capital © Mantener 21.700,00 7.600,00 » 7.600,00 -64,98% 27/08/2021"
estructurada,5,9,2021-08-30,AESANDES,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"AES Andes AESANDES Credicorp Capital © Comprar 160,00 » 160,00 30/08/2021"
estructurada,5,8,2021-08-30,ENELGXCH,accion_local_historica,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Enel Generacién Chile ENELGXCH Credicorp Capital ~~ Mantener 552,00 345,00 » 345,00 -37,50% 30/08/2021"
estructurada,5,5,2021-08-30,FORUS,accion_local,BTG Pactual,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Forus S.A. FORUS BTG Pactual Neutral 1.984,00 1.450,00 » 1.450,00 -26,92% 30/08/2021"
estructurada,5,7,2021-08-30,FORUS,accion_local,Credicorp Capital,En Revisión,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Forus S.A. FORUS Credicorp Capital En Revisién 1.984,00 - N/A 30/08/2021"
estructurada,5,10,2021-08-30,RIPLEY,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY BICE Comprar 383,99 311,00 » 311,00 -19,01% 30/08/2021"
estructurada,5,6,2021-08-30,RIPLEY,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Ripley Corp S.A. RIPLEY Credicorp Capital Comprar 383,99 300,00 » 300,00 -21,87% 30/08/2021"
estructurada,4,16,2021-08-31,AGUAS-A,accion_local,Credicorp Capital,Mantener,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Aguas Andinas S.A. AGUAS-A Credicorp Capital Mantener 337,45 185,00 » 185,00 -45,18% 31/08/2021"
no_interpretada,4,19,2021-08-31,BCI,accion_local,Itaú,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Creaiio © BCI ITAU Super al 62.802,00 40.000,00 » 40.000,00 -36 31% 31/08/2021"
no_interpretada,4,17,2021-08-31,CHILE,accion_local,Itaú,Superior al mercado,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE ITAU Superior al 188,88 87,00 » 87,00 -53,94% 31/08/2021"
no_interpretada,4,14,2021-08-31,FALABELLA,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA PMorgan Neutral 5.853,00 3.200,00 » 3.450,00 -41,06% 31/08/2021"
estructurada,4,13,2021-08-31,LTM,accion_local,JPMorgan,Subponderar,-1.0,VENDER,VALIDADA_AUTOMATICA,,"Latam Airlines um JPMorgan Subponderar 25.40 1.400,00 » 1.500,00 5.805,51% 31/08/2021"
estructurada,4,15,2021-08-31,SMU,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"SMUSA smu Credicorp Capital Comprar 129,00 170,00 » 170,00 31,78% 31/08/2021"
estructurada,4,7,2021-09-01,FALABELLA,accion_local,BANCHILE,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SAC. Falabella FALABELLA BANCHILE Neutral 5.853,00 3.650,00 » 3.650,00 -37,64% 01/09/2021"
estructurada,4,8,2021-09-01,FALABELLA,accion_local,JPMorgan,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SAC.. Falabella FALABELLA JPMorgan Neutral §.853,00 3.450,00 » 3.450,00 -41,06% 01/09/2021"
no_interpretada,4,9,2021-09-01,FALABELLA,accion_local,Security,Neutral,0.0,MANTENER,VALIDADA_AUTOMATICA,,"SACL. Falabella FALABELLA Security Neutral 5.853,00 3.400,00 » 3.400,00 -41,91% 01/09/2021"
estructurada,4,11,2021-09-01,MALLPLAZA,accion_local,BANCHILE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"MallPlaza MALLPLAZA BANCHILE Comprar 3.905,00 1.540,00 » 1.540,00 -60,56% 01/09/2021"
estructurada,4,6,2021-09-01,MALLPLAZA,accion_local,BICE,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"MallPiaza MALLPLAZA ———BICE Comprar 3.905,00 1.404,00 » 1.404,00 -64,05% 01/09/2021"
no_interpretada,4,10,2021-09-01,MALLPLAZA,accion_local,Security,Sobreponderar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"MallPiaza MALLPLAZA Security Sobreponderar 3.905,00 1.760,00 » 1.760,00 -54,93% 01/09/2021"
estructurada,3,11,2021-09-02,ANDINA-B,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Embotelladora Andina S.A. ANDINA-B Credicorp Capital © Comprar 4.747,00 2.200,00 » 2.200,00 -53,65% 02/09/2021"
estructurada,3,14,2021-09-02,BSANTANDER,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco Santander-Chile BSANTANDER Credicorp Capital © Comprar 78,16 52,00 » 52,00 -33,47% 02/09/2021"
estructurada,3,15,2021-09-02,CAP,accion_local,Credicorp Capital,En Revisión,0.0,MANTENER,VALIDADA_AUTOMATICA,,"Cap SA. CAP Credicorp Capital En Revision 6.390,00 - NIA 02/09/2021"
estructurada,3,17,2021-09-02,CENCOSUD,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Credicorp Capital © Comprar 2.005,00 1.820,00 » 1.820,00 -9,23% 02/09/2021"
estructurada,3,12,2021-09-02,CMPC,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Empresas CMPC S.A. cMPC Credicorp Capital © Comprar 1.074,00 2.800,00 » 2.800,00 160,71% 02/09/2021"
estructurada,3,16,2021-09-02,CONCHATORO,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Vifia Concha y Toro S.A. CONCHATORO Credicorp Capital © Comprar 856,10 2.000,00 » 2.000,00 133,62% 02/09/2021"
estructurada,3,13,2021-09-02,FALABELLA,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"S.AC.I. Falabella FALABELLA Credicorp Capital © Comprar 5.853,00 3.470,00 » 3.470,00 ~40,71% 02/09/2021"
estructurada,4,5,2021-09-02,SMSAAM,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Sociedad Matriz SAAM S.A. SMSAAM Credicorp Capital Comprar 137,91 70,00 » 70,00 -49,24% 02/09/2021"
estructurada,3,4,2021-09-03,CENCOSUD,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Cencosud S.A. CENCOSUD Credicorp Capital © Comprar 2.005,00 1.820,00 » 1.820,00 -9,23% 03/09/2021"
estructurada,3,7,2021-09-03,CHILE,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"Banco de Chile CHILE SANTANDER Comprar 188,88 76,00 » 76,00 -59,76% 03/09/2021"
estructurada,3,5,2021-09-03,FALABELLA,accion_local,Credicorp Capital,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"S.AC.I. Falabella FALABELLA Credicorp Capital © Comprar 5.853,00 3.470,00 » 3.470,00 -40,71% 03/09/2021"
estructurada,3,8,2021-09-03,FALABELLA,accion_local,SANTANDER,Comprar,1.0,COMPRAR,VALIDADA_AUTOMATICA,,"S.AC.I. Falabella FALABELLA SANTANDER Comprar 5.853,00 4.000,00 » 4.000,00 -31,66% 03/09/2021"
