review_date,n_eligible,n_selected,tickers_selected
2020-08-31,24,24,"AAPL,ABT,AMZN,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WMT"
2020-09-30,24,24,"AAPL,ABT,AMZN,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WMT"
2020-10-30,19,19,"AAPL,ABT,AMZN,DIS,EBAY,FCX,GOOG,GOOGL,HON,MCD,MS,MSFT,NKE,NVDA,SBUX,TGT,UNH,UPS,WMT"
2020-11-30,28,28,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT"
2020-12-31,29,29,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,JNJ,KO,MCD,MRK,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
2021-01-29,27,27,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,MCD,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,WFC,WMT,XOM"
2021-02-26,27,27,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,SBUX,TGT,UNH,UPS,V,WFC,XOM"
2021-03-31,27,27,"AAPL,ABT,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,XOM"
2021-04-30,29,29,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
2021-05-28,29,29,"AAPL,ABT,AMZN,AXP,BAC,CVX,DIS,EBAY,FCX,GOOG,GOOGL,HON,INTC,JNJ,KO,MCD,MS,MSFT,NKE,NVDA,PFE,SBUX,TGT,UNH,UPS,V,WFC,WMT,XOM"
