review_date,n_eligible,n_selected,tickers_selected
2021-01-29,27,8,"AAPL,DIS,FCX,HON,MS,NKE,NVDA,TGT"
2021-02-26,27,8,"AAPL,DIS,FCX,MS,NVDA,TGT,WFC,XOM"
2021-03-31,27,8,"AXP,BAC,CVX,FCX,GOOG,MS,WFC,XOM"
2021-04-30,29,8,"AXP,BAC,FCX,GOOG,GOOGL,MS,WFC,XOM"
2021-05-28,29,8,"AXP,BAC,FCX,GOOG,GOOGL,MS,UPS,WFC"
2021-06-30,30,8,"AXP,FCX,GOOG,MS,NVDA,TGT,UPS,WFC"
2021-07-30,29,8,"AXP,FCX,GOOG,MS,NKE,NVDA,TGT,WFC"
2021-08-31,28,8,"GOOG,GOOGL,MS,MSFT,NKE,NVDA,PFE,TGT"
2021-09-30,19,8,"BAC,GOOG,GOOGL,MS,MSFT,NVDA,PFE,WFC"
2021-10-29,25,8,"BAC,EBAY,GOOG,GOOGL,MS,NVDA,WFC,XOM"
2021-11-30,20,8,"BAC,CVX,GOOG,GOOGL,MSFT,NVDA,WFC,XOM"
2021-12-31,23,8,"AAPL,FCX,GOOG,GOOGL,MSFT,NVDA,PFE,UNH"
2022-01-31,20,8,"AAPL,BAC,CVX,NVDA,PFE,UNH,WFC,XOM"
2022-02-28,14,8,"AXP,CVX,FCX,KO,PFE,UNH,WFC,XOM"
2022-03-31,17,8,"AAPL,AXP,CVX,FCX,KO,NVDA,UNH,XOM"
2022-04-29,11,8,"CVX,FCX,JNJ,KO,MRK,PFE,UNH,XOM"
2022-05-31,8,8,"CVX,JNJ,KO,MCD,MRK,PFE,UNH,XOM"
2022-06-30,8,8,"CVX,JNJ,KO,MCD,MRK,PFE,UNH,XOM"
2022-07-29,10,8,"CVX,JNJ,KO,MCD,MRK,PFE,UNH,XOM"
2022-08-31,6,6,"CVX,KO,MCD,MRK,UNH,XOM"
2022-09-30,3,3,"MRK,UNH,XOM"
2022-10-31,11,8,"CVX,JNJ,MCD,MRK,SBUX,UNH,WFC,XOM"
2022-11-30,17,8,"CVX,HON,MCD,MRK,SBUX,UNH,WMT,XOM"
2022-12-30,16,8,"CVX,FCX,HON,MRK,NKE,SBUX,WMT,XOM"
2023-01-31,21,8,"CVX,FCX,HON,MRK,MS,NKE,SBUX,XOM"
2023-02-28,17,8,"FCX,MRK,MS,NKE,NVDA,SBUX,V,XOM"
2023-03-31,21,8,"AXP,FCX,MCD,MRK,MS,NVDA,SBUX,XOM"
2023-04-28,22,8,"AAPL,MCD,MRK,MSFT,NKE,NVDA,SBUX,XOM"
2023-05-31,12,8,"AAPL,AMZN,GOOG,GOOGL,MCD,MRK,MSFT,NVDA"
2023-06-30,21,8,"AAPL,AMZN,GOOG,GOOGL,MRK,MSFT,NVDA,WMT"
2023-07-31,22,8,"AAPL,AMZN,FCX,GOOG,GOOGL,MSFT,NVDA,WMT"
2023-08-31,14,8,"AAPL,AMZN,FCX,GOOG,GOOGL,INTC,NVDA,WMT"
2023-09-29,12,8,"AMZN,CVX,GOOG,GOOGL,INTC,NVDA,WMT,XOM"
2023-10-31,10,8,"AMZN,GOOG,GOOGL,INTC,MSFT,NVDA,UNH,WMT"
2023-11-30,18,8,"AMZN,INTC,MSFT,NKE,NVDA,UNH,V,WMT"
2023-12-29,23,8,"AMZN,BAC,GOOG,GOOGL,INTC,MSFT,NVDA,TGT"
2024-01-31,23,8,"AMZN,AXP,BAC,GOOG,INTC,MSFT,NVDA,WFC"
2024-02-29,23,8,"AMZN,AXP,BAC,INTC,MRK,MSFT,NVDA,WFC"
2024-03-28,24,8,"AMZN,AXP,DIS,MRK,MSFT,NVDA,TGT,WFC"
2024-04-30,20,8,"AMZN,AXP,DIS,EBAY,FCX,NVDA,TGT,WFC"
2024-05-31,21,8,"AXP,BAC,EBAY,FCX,GOOG,GOOGL,NVDA,WFC"
2024-06-28,21,8,"AMZN,AXP,FCX,GOOG,GOOGL,NVDA,WFC,WMT"
2024-07-31,21,8,"AAPL,AMZN,AXP,EBAY,GOOG,GOOGL,NVDA,WMT"
2024-08-30,24,8,"AAPL,AXP,EBAY,KO,MS,NVDA,UNH,WMT"
2024-09-30,24,8,"AAPL,AXP,EBAY,KO,NVDA,SBUX,UNH,WMT"
2024-10-31,21,8,"AAPL,AXP,BAC,EBAY,MS,NVDA,SBUX,WMT"
2024-11-29,24,8,"AMZN,AXP,BAC,EBAY,MS,NVDA,WFC,WMT"
2024-12-31,17,8,"AXP,BAC,DIS,MS,NVDA,V,WFC,WMT"
2025-01-31,18,8,"AMZN,AXP,GOOG,GOOGL,MS,V,WFC,WMT"
2025-02-28,17,8,"ABT,AMZN,AXP,MS,SBUX,V,WFC,WMT"
2025-03-31,12,8,"ABT,CVX,KO,MS,SBUX,V,WFC,WMT"
2025-04-30,8,8,"ABT,EBAY,JNJ,KO,MCD,V,WFC,WMT"
2025-05-30,18,8,"ABT,EBAY,HON,KO,MCD,MSFT,V,WMT"
2025-06-30,19,8,"ABT,EBAY,MS,MSFT,NVDA,V,WFC,WMT"
2025-07-31,22,8,"BAC,DIS,EBAY,FCX,MS,MSFT,NVDA,WFC"
2025-08-29,25,8,"AMZN,EBAY,GOOG,GOOGL,MS,MSFT,NVDA,WFC"
2025-09-30,21,8,"EBAY,GOOG,GOOGL,INTC,MS,MSFT,NVDA,WFC"
2025-10-31,21,8,"AAPL,AXP,BAC,GOOG,GOOGL,INTC,MS,NVDA"
2025-11-28,22,8,"AAPL,EBAY,GOOG,GOOGL,INTC,JNJ,MS,NVDA"
2025-12-31,25,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,MS,WFC"
2026-01-30,25,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,MS,XOM"
2026-02-27,20,8,"FCX,GOOG,GOOGL,INTC,JNJ,MRK,WMT,XOM"
2026-03-31,19,8,"CVX,FCX,GOOG,GOOGL,INTC,JNJ,MRK,XOM"
2026-04-30,22,8,"CVX,GOOG,GOOGL,INTC,JNJ,MRK,TGT,XOM"
2026-05-29,22,8,"EBAY,GOOG,GOOGL,INTC,MS,NVDA,TGT,UNH"
2026-06-30,21,8,"AAPL,EBAY,FCX,GOOG,GOOGL,INTC,MS,UNH"
2026-07-31,24,8,"AAPL,BAC,INTC,JNJ,MRK,MS,TGT,UNH"
2026-08-31,25,8,"BAC,INTC,JNJ,KO,MRK,MS,TGT,UNH"
